, 34019
ARFGAP3, 26
BAG6, 26
PATJ, 26
AKAP11, 26
PGRMC2, 26
TNPO1, 26
PDGFD, 26
AGPAT5, 26
DNM2, 26
PDXK, 26
MX1, 26
DENND5B, 26
KIAA1549L, 26
CHD3, 26
LARP4, 26
UBE4B, 26
PICALM, 26
SPG20, 26
DAAM1, 26
KIF5B, 26
RPL11, 26
SERPINA11, 26
TARS, 26
ABHD2, 26
LRRC8A, 26
STK3, 26
FERMT2, 26
NSD3, 25
UROD, 25
RANBP3L, 25
DNTTIP2, 25
RHBG, 25
ATP8A1, 25
EGR1, 25
BTBD1, 25
LY9, 25
SMARCC1, 25
ITGB5, 25
RARS, 25
UPB1, 25
MBNL3, 25
SAFB, 25
G3BP2, 25
ATL2, 25
IFIH1, 25
KIAA1191, 25
MYO5B, 25
DLA-64, 25
SESN3, 25
RPL26, 25
KIF16B, 25
MANF, 25
NPC1, 25
ANPEP, 25
SLC16A12, 25
SBNO1, 25
LONP1, 25
GCKR, 25
ATP2B4, 25
PAPD4, 25
IRS2, 25
REEP5, 25
TTYH3, 25
SEMA4G, 25
TPM4, 25
ROBO1, 25
MAP2K2, 25
CDH5, 25
PPP2R5A, 25
ZFAND5, 25
SCARB1, 25
BLVRB, 25
C1QBP, 25
M6PR, 25
FSTL1, 25
NDUFS5, 25
EEA1, 25
MIGA2, 25
CRTAP, 25
IFI44, 25
F8, 25
PPM1A, 25
GUK1, 25
DNAJC12, 25
TFRC, 25
SPATS2L, 25
GPD1, 25
CCT6A, 25
SLC5A6, 25
BCAP31, 24
GAA, 24
NCOR2, 24
ALDH5A1, 24
PREP, 24
LTBP2, 24
ASPSCR1, 24
ACIN1, 24
AZIN1, 24
NACA, 24
DNAJC10, 24
PLXNA1, 24
ABCC11, 24
EIF2A, 24
NUCB2, 24
SLC12A6, 24
GDA, 24
RMDN3, 24
L3MBTL3, 24
RAB3GAP2, 24
DAB2, 24
NDUFV1, 24
SNX14, 24
TUBB2A, 24
DDX46, 24
ELOB, 24
NFKBIA, 24
CEBPB, 24
MYO1D, 24
FAM208B, 24
P3H2, 24
PSMC2, 24
MYC, 24
SCD, 24
C16orf72, 24
SAR1B, 24
GUSB, 24
IDE, 24
ADHFE1, 24
ARHGDIA, 24
DAO, 24
LYST, 24
TRPM7, 24
MTMR10, 24
HEATR5A, 24
TOMM70, 24
SP3, 24
ISCA1, 24
OLFML3, 24
GPATCH8, 24
SLC3A2, 24
PCCB, 24
PPP2R1A, 24
PHLDB2, 24
SETD3, 24
BCCIP, 24
MAPK9, 24
ZNF644, 24
PI16, 24
LAMC3, 24
UBL5, 24
ADRM1, 24
ADCY9, 24
MIOX, 24
TBC1D15, 24
CRYBG1, 24
SERPINA7, 24
IDO2, 24
MICU2, 24
STEAP3, 24
CSRP2, 24
PNPLA7, 24
DCAF6, 24
JARID2, 24
HPRT1, 23
HSD17B12, 23
SAMM50, 23
KMT2B, 23
ADSS, 23
WWC1, 23
CTDSP2, 23
HNRNPH3, 23
PDCD2, 23
TMEM176B, 23
BRD4, 23
CREB3L3, 23
MAGI3, 23
CHID1, 23
GAPVD1, 23
THOP1, 23
NUP50, 23
ERMP1, 23
COQ8A, 23
NFX1, 23
CDK12, 23
CDK13, 23
NRP2, 23
NCKAP1L, 23
ETNK1, 23
EIF4EBP2, 23
SWAP70, 23
LARS, 23
AP3D1, 23
GSTO1, 23
ZFP36L2, 23
GPCPD1, 23
TGFBI, 23
PPP1R15B, 23
PER1, 23
SKI, 23
TOP3B, 23
CD82, 23
LRRK2, 23
RAB7A, 23
