, 4483384
NCKAP5L, 6
FMO3, 6
ALDH1A1, 6
RBL2, 6
SLC6A6, 6
SNX9, 6
GGACT, 6
ANKRD10, 6
SLC1A1, 6
GRB14, 6
PTEN, 6
TJP1, 6
ARHGAP22, 6
SPEN, 6
ST5, 6
SYNPO2, 6
FAM172A, 6
CCSER1, 6
PDE7B, 6
HSD17B12, 6
CCDC91, 6
RCAN1, 6
HMGCS2, 6
TANGO2, 6
TSPAN9, 6
FBP1, 6
SETD7, 6
GOT1, 6
PEPD, 6
TAX1BP1, 6
SHTN1, 6
SENP6, 6
UBE2K, 6
HS3ST3A1, 6
RAB21, 6
RBBP6, 6
CDK6, 6
FOXP1, 6
CCDC88C, 6
NT5C2, 6
TSGA10, 6
SH3PXD2A, 6
WASL, 6
GNB2, 6
NKD1, 6
TIPARP, 6
TWSG1, 6
CLINT1, 6
CAPZB, 6
C5, 6
ADIPOR2, 6
IGFBP2, 6
SEC16B, 6
FBXL20, 6
C2CD3, 6
SLC7A2, 6
PIK3R1, 6
HES2, 6
GPR176, 6
TNIP2, 6
ALDH5A1, 6
STRN3, 6
IARS, 6
WDYHV1, 6
PNPLA8, 6
IGFBP4, 6
AP1AR, 6
PPP3CA, 6
SPIDR, 6
FARS2, 6
INO80, 6
AKAP9, 6
KLF7, 6
EEF1A1, 6
ARIH1, 6
MAP3K4, 6
USP24, 5
PRPF8, 5
FBXO28, 5
ERGIC1, 5
ERRFI1, 5
TEX10, 5
NADK, 5
ARHGAP35, 5
TCF7L2, 5
SF3B1, 5
EML4, 5
ZMYND8, 5
PTH1R, 5
ACYP2, 5
FYB, 5
MFSD2A, 5
ATE1, 5
FAM53B, 5
DOCK9, 5
HERC3, 5
KIF5B, 5
NVL, 5
ADGRL3, 5
timp3, 5
MMP14, 5
MAPK14, 5
SSFA2, 5
KSR1, 5
PRKAR2A, 5
LPIN1, 5
TAF2, 5
MBNL2, 5
ATXN7, 5
PTPN1, 5
ABCA9, 5
MRRF, 5
MASP1, 5
SCAF8, 5
DENND2A, 5
SRGAP2, 5
UTP20, 5
NOTCH1, 5
SLC9A8, 5
PDXDC1, 5
AHCTF1, 5
DPP4, 5
TLK2, 5
ITCH, 5
ERCC6L2, 5
DHX15, 5
ATP23, 5
NFKBIA, 5
ALMS1, 5
SLC38A6, 5
KAT6A, 5
SLC10A1, 5
PIGK, 5
CC2D1A, 5
FAM13A, 5
MERTK, 5
CNOT7, 5
CHD7, 5
TBC1D1, 5
VAPA, 5
CRELD2, 5
NRBF2, 5
MCPH1, 5
SIK2, 5
VGLL4, 5
UBAC2, 5
CCNT1, 5
SESN1, 5
OXSR1, 5
SDK1, 5
EPB41, 5
PUM2, 5
CHD1, 5
SH3RF3, 5
TYW3, 5
TRMT11, 5
CNOT10, 5
CPQ, 5
BPTF, 5
UBE2R2, 5
NDUFAF5, 5
SEPT9, 5
PDPR, 5
GRIK4, 5
DIS3L2, 5
SEC24D, 5
UBR2, 5
EIF4EBP3, 5
DPP6, 5
MIGA1, 5
HEATR6, 5
PPM1L, 5
UBP1, 5
PPP1R12A, 5
MNAT1, 5
UGDH, 5
KDM2B, 5
KLHL20, 5
DDX17, 5
CACNA1D, 5
ANKRD28, 5
RAPGEF1, 5
EXT2, 5
NPAT, 5
SPRED1, 5
ELOVL6, 5
RBM6, 5
CTNNA1, 5
ABR, 5
PTCRA, 5
CCNC, 5
REPS2, 5
TAF3, 5
DTNBP1, 5
UBE2H, 5
NLK, 5
ANKRD17, 5
CACNA1C, 5
WDR25, 5
PLEC, 5
CLTC, 5
ARHGAP42, 5
ZNF280D, 5
ZNF451, 5
PPP2R1A, 5
A1CF, 5
GPLD1, 5
HADH, 5
PTPRG, 5
DCAF5, 5
TRIP12, 5
TP53INP1, 5
THADA, 5
CEBPB, 5
SSU72, 5
CORO1C, 5
MLLT6, 5
LRP6, 5
CA10, 5
B2M, 5
CCDC171, 5
EXOC2, 5
METTL9, 5
RBM47, 5
DVL1, 5
MYO1B, 5
ZC3H13, 5
MEGF6, 5
TM9SF3, 5
MICU2, 5
DGKH, 5
ERN1, 5
C8A, 5
REXO4, 5
SLC16A10, 5
ADAMTSL5, 5
WDR44, 5
CREBRF, 5
BCKDHB, 5
TTPAL, 5
FTCD, 5
TTPA, 5
RASSF7, 5
VPS39, 5
SCP2, 5
PCF11, 5
ING5, 5
MYO1E, 5
C2CD5, 5
POC1B, 5
HPRT1, 5
SMAD2, 5
ADGRF5, 5
XPO4, 5
NUP85, 5
PPP1CC, 5
FGB, 5
VRK2, 5
SNTB1, 5
JADE2, 5
UOX, 5
MTHFD1, 5
NNT, 5
WWTR1, 5
SLC4A4, 5
GPR155, 5
CCDC6, 5
POMT2, 5
FARP2, 5
RBMS2, 5
PTPRC, 5
NCKAP1, 5
CAPZA2, 5
GBF1, 5
HERPUD1, 5
AUTS2, 5
SHANK2, 5
GAB1, 5
APEH, 5
ACO2, 5
ATR, 5
MTR, 5
TRIM25, 5
AUH, 5
ZNF516, 5
IGSF9B, 5
WLS, 5
DHX36, 5
PDGFD, 5
LARP1, 5
CPNE4, 5
SART3, 5
FBLN5, 5
DHTKD1, 5
RAB43, 5
GFM1, 5
RUSC2, 5
EIF2AK2, 5
HIVEP1, 4
STXBP5, 4
FAR1, 4
PDSS2, 4
VAV3, 4
TAB1, 4
HELZ, 4
ZCCHC14, 4
TRIO, 4
LIPA, 4
NAA16, 4
PER2, 4
STAB2, 4
MT1, 4
ZNHIT6, 4
UGCG, 4
TXNDC11, 4
PJA2, 4
SRP72, 4
TCF25, 4
PUF60, 4
CUX2, 4
FRYL, 4
OSBPL11, 4
ARHGEF12, 4
ARG1, 4
TNIK, 4
SLC37A1, 4
PATJ, 4
TRDMT1, 4
RGS16, 4
SKAP2, 4
USP32, 4
NPNT, 4
MOB3B, 4
SETD5, 4
TNRC6C, 4
ACOX3, 4
API5, 4
RAD54L2, 4
FCHO2, 4
ACOXL, 4
KHDRBS3, 4
SMAP1, 4
CDK13, 4
FYN, 4
OAF, 4
EIF5B, 4
RSL1D1, 4
NAP1L4, 4
MYH10, 4
MAPKAP1, 4
MAMDC2, 4
ACVR2A, 4
UBIAD1, 4
RND3, 4
SUCLG1, 4
MED27, 4
PRIMA1, 4
MORF4L1, 4
LDB2, 4
KIAA1468, 4
PDHX, 4
DENND4A, 4
SREK1, 4
MON2, 4
SAE1, 4
HDAC11, 4
SCFD1, 4
ZFYVE21, 4
DDX3X, 4
CUL2, 4
LRCH3, 4
