, 7633
HADH, 18
TNPO1, 18
KANSL1L, 18
TFR2, 18
HSP70, 18
ACACB, 18
PERP, 18
DENND5B, 18
GSTO1, 18
TMEM2, 17
DLA-DQB1, 17
MFAP4, 17
NAP1L1, 17
LGMN, 17
BNIP3, 17
ARL6IP1, 17
TRANK1, 17
MYH10, 17
PTPRK, 17
SLC37A4, 17
IQGAP1, 17
CDH2, 17
UGP2, 17
AIFM1, 17
SORT1, 17
SMARCC1, 17
AFM, 17
RPN1, 17
ANXA4, 17
MAOB, 17
LTBP1, 17
ABCB6, 17
SEC31A, 17
AKAP13, 17
MAP4K4, 17
RPS8, 17
KIF5B, 17
CHD2, 17
UQCRC1, 17
TXN, 17
LMAN2, 17
XPOT, 17
FUCA1, 17
HSD17B13, 17
ACADSB, 17
ANO6, 17
GOLGB1, 17
EIF4A2, 17
SMAD2, 17
H3F3A, 17
MYO1C, 17
KLKB1, 17
SQLE, 17
NELL2, 17
TNRC6A, 17
NQO2, 17
HMOX1, 17
CTR9, 17
OS9, 17
DENND4A, 16
SQSTM1, 16
DMXL1, 16
MTDH, 16
QKI, 16
XPO6, 16
CDH5, 16
COL1A1, 16
AKAP1, 16
S100A6, 16
ATRN, 16
CPT1A, 16
EP300, 16
YTHDC1, 16
VAMP8, 16
PRKDC, 16
NOS3, 16
FLT1, 16
ANO1, 16
G3BP1, 16
CTSA, 16
PRRC2B, 16
ERBIN, 16
JMJD1C, 16
GRHPR, 16
ZMYM2, 16
LGALS8, 16
DLA-DMA, 16
TOPBP1, 16
CD2AP, 16
PRRC2A, 16
CROT, 16
AARS, 16
NCOR1, 16
AKAP2, 16
FLNB, 16
CYB5R3, 16
OAZ1, 16
USP47, 16
ZC3HAV1, 16
HYOU1, 16
SH3BP5, 16
TNC, 16
ITGA8, 16
DMBT1, 16
POLR2B, 16
HNRNPA2B1, 16
RBM39, 16
AGO4, 16
ACOX1, 16
ANXA2, 16
XDH, 16
GNAI2, 16
SMC1A, 16
SIPA1L1, 15
DNAJC10, 15
FUCA2, 15
RBL2, 15
CCPG1, 15
MTUS1, 15
PPA1, 15
COL6A1, 15
ADGRA3, 15
ACSS3, 15
HNRNPM, 15
SORD, 15
APOC1, 15
SDC1, 15
KANK1, 15
