, 2369321
PCK1, 15
ITGB5, 15
CHKA, 15
ARAP1, 15
INTS6, 15
MAST4, 15
MYO1B, 15
PIK3C2A, 15
FRMD4B, 15
FBXW2, 15
NLRC5, 15
AKAP7, 15
HDAC9, 15
PDE4D, 15
ERICH6, 15
SLC25A13, 15
UBR2, 15
TLE1, 15
KLF12, 15
ARHGAP25, 15
RCSD1, 15
LIFR, 15
KDM2B, 15
SKAP2, 15
RETREG1, 15
RAB11FIP2, 14
MBNL2, 14
SRSF11, 14
SEPT7, 14
MBP, 14
JAK2, 14
EHMT1, 14
YME1L1, 14
PARD3, 14
NUP155, 14
RFNG, 14
PDLIM5, 14
PRR16, 14
CAPRIN1, 14
TSC22D1, 14
NR2F2, 14
PPP6R3, 14
UHRF2, 14
AARS, 14
SH3RF3, 14
SENP6, 14
YTHDC2, 14
MCC, 14
SRBD1, 14
SCARB2, 14
DXO, 14
CERS6, 14
SPTLC2, 14
MYO5B, 14
CDC27, 14
NAV1, 14
ARHGAP22, 14
ADAMTS13, 14
PDSS2, 14
ZMIZ1, 14
SPECC1L, 14
BIN2, 14
UBE4B, 14
ATP6V1H, 14
SMG6, 14
ULK2, 14
NT5C2, 14
BICC1, 14
ACER3, 14
UBR5, 14
CUL1, 14
RBM6, 14
BAZ2B, 14
SEC14L1, 14
RPS6KC1, 14
THSD4, 14
ORC4, 14
TTYH3, 14
ZNF407, 14
LAPTM5, 14
MRPL33, 14
DMBT1, 14
PCNX1, 14
SREBF2, 14
EIF4EBP3, 14
FYCO1, 14
SH3PXD2B, 14
NCSTN, 14
BCAR3, 14
MGEA5, 14
ZMYND8, 14
PLEKHA1, 13
POU2F1, 13
MCU, 13
EPRS, 13
ABI1, 13
RNF145, 13
HERC1, 13
ASCC3, 13
ADRA1A, 13
FRY, 13
THADA, 13
SMARCA2, 13
USP25, 13
METTL25, 13
CCDC88A, 13
CHCHD3, 13
ITPR1, 13
RNF144A, 13
SLC9A6, 13
MAP4, 13
DOCK11, 13
SIPA1L1, 13
MIB1, 13
CHD6, 13
C7orf50, 13
UNK, 13
KDM4B, 13
HS3ST3B1, 13
RAP1GAP2, 13
EYA4, 13
RGL1, 13
INSIG1, 13
SLC16A7, 13
GGCX, 13
UBE2D2, 13
STIM2, 13
RGS3, 13
SLC25A12, 13
HK2, 13
RYBP, 13
CLK1, 13
GALNT10, 13
HTT, 13
CADPS2, 13
TMEM201, 13
TXNRD1, 13
KMT2A, 13
RERE, 13
DGKZ, 13
ABCD3, 13
MTR, 13
AKAP2, 13
RELN, 13
PHF14, 13
KIAA1468, 13
FKBP5, 13
SMAD7, 13
PCCA, 13
HGD, 13
ADAM18, 13
MASP1, 13
UBE2G1, 13
VIMP, 13
TRPC4AP, 13
TTC37, 13
SNX30, 13
NUDT3, 13
BMPER, 13
INPP4A, 13
ALG13, 13
STRN3, 13
SNED1, 13
USP34, 13
NLRC3, 13
WWP2, 13
TIA1, 13
C2CD3, 13
HIVEP1, 13
MPHOSPH8, 13
FAF1, 13
PPP1CA, 13
TOP1, 13
CCDC6, 13
MAPK6, 13
ST3GAL5, 13
GNA14, 13
SP3, 13
CRTC3, 13
NSD1, 13
MAN1A2, 13
AFF3, 13
ANKRD12, 13
PHLPP1, 13
SEMA5A, 13
GPR182, 13
PPP2R2A, 13
PAPD5, 13
MARCH1, 12
BCR, 12
TEAD1, 12
IPO11, 12
UBR4, 12
SSR1, 12
EPC1, 12
SEC22B, 12
LRP6, 12
EPAS1, 12
ZNF148, 12
ANTXR1, 12
SMARCA4, 12
ACER2, 12
BBS9, 12
SRGAP3, 12
NCAPH2, 12
XPO6, 12
TSPAN10, 12
PRIM2, 12
CD47, 12
TNKS, 12
USP48, 12
MOB2, 12
UBE3A, 12
PHLDB2, 12
RABGAP1, 12
ERC1, 12
TCF7L1, 12
GYS2, 12
ITIH1, 12
Nox2, 12
DTD1, 12
DCUN1D4, 12
EXT2, 12
CDK19, 12
TRAK2, 12
CEP120, 12
ASAP2, 12
STAG1, 12
CLASP1, 12
RSRC1, 12
REV3L, 12
TRIP11, 12
HDHD2, 12
C10orf76, 12
TNFSF10, 12
AGPAT4, 12
TTLL5, 12
PFKFB3, 12
MRC1, 12
MFHAS1, 12
NVL, 12
PTPRB, 12
PLXNC1, 12
TSHZ2, 12
SNX13, 12
TEK, 12
COL6A5, 12
ST7, 12
SSH1, 12
CD226, 12
ALDH6A1, 12
GGACT, 12
TOM1L2, 12
ZRANB1, 12
ZFHX3, 12
LIMK2, 12
XPO4, 12
AHCTF1, 12
SNX9, 12
KDM7A, 12
ARHGEF12, 12
KDM2A, 12
KIT, 12
ABCB4, 12
CDADC1, 12
SHROOM2, 12
VPS13A, 12
ATXN7L1, 12
CNOT4, 12
WIPF1, 12
ARHGAP6, 12
SLC12A2, 12
CALD1, 12
PRPF40A, 12
KIDINS220, 12
SMC4, 12
ST8SIA4, 12
DIAPH1, 12
CDK13, 12
PDCD6IP, 12
TYSND1, 12
UROC1, 12
ECE1, 12
FAM214A, 12
TRANK1, 12
ITGAL, 12
MCL1, 12
MITF, 12
PODN, 12
PRKX, 12
SH3PXD2A, 12
FBXO25, 12
ARID1A, 12
ZNF644, 12
PPP1R12A, 12
TBC1D14, 12
FBXO21, 12
PHTF1, 12
SOX5, 12
MAP4K4, 12
TNFAIP8, 12
BTAF1, 12
NCOA2, 12
KLHL3, 12
LHFP, 12
TESK2, 12
FAM107B, 12
XPR1, 12
HSP90AB1, 12
NEK7, 12
LYST, 12
SDCCAG8, 12
RYR3, 11
USP24, 11
TANK, 11
GAB1, 11
EVI5, 11
PML, 11
ATP2C1, 11
JAZF1, 11
ARID4B, 11
RAPGEF2, 11
PTPN4, 11
AAK1, 11
ATF6, 11
PALLD, 11
SIL1, 11
TESMIN, 11
ELL2, 11
NCEH1, 11
LMBRD1, 11
PLEC, 11
SGCD, 11
SETD3, 11
SLC9A8, 11
HERC4, 11
ADGRG6, 11
CA5B, 11
CHM, 11
SLC41A2, 11
GPR107, 11
RASSF5, 11
DOCK7, 11
NUP214, 11
ERN1, 11
AP1AR, 11
GOLIM4, 11
SNX24, 11
PELI2, 11
TUBGCP5, 11
MICU1, 11
STK17A, 11
PPM1A, 11
MED15, 11
ABL1, 11
CRELD2, 11
PECAM1, 11
FUT8, 11
ARAP2, 11
PTBP2, 11
CUX2, 11
MAML3, 11
MERTK, 11
JADE2, 11
LSM14A, 11
CRAT, 11
RB1, 11
DOCK3, 11
LTBP1, 11
EPHA3, 11
CYTH1, 11
ARID4A, 11
ZNF277, 11
PTPRD, 11
UBE2V2, 11
NBEA, 11
TTC39B, 11
LMAN2, 11
ARHGAP21, 11
CDK12, 11
RAB31, 11
RBL2, 11
ACADVL, 11
PEPD, 11
LCP2, 11
USP47, 11
GTF3C1, 11
HGF, 11
ACIN1, 11
SSBP2, 11
ARFGEF1, 11
ZCCHC14, 11
STT3B, 11
TNFRSF11A, 11
SUSD1, 11
RIC1, 11
ATXN7, 11
LDLRAD3, 11
C2CD5, 11
IDE, 11
CADM1, 11
PDE4DIP, 11
TMEM123, 11
PTPN12, 11
DERA, 11
ANO6, 11
CREB3L2, 11
CDS2, 11
LYN, 11
DYNC1H1, 11
LRP1, 11
POR, 11
SYNPO, 11
CRISPLD2, 11
THBS1, 11
MAD1L1, 11
YEATS2, 11
