miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
cfa-mir-32	90	70.592443	N
cfa-mir-320	2003	1571.074040	N
cfa-mir-323	7	5.490523	N
cfa-mir-324	19	14.902849	N
cfa-mir-325	0	0.000000	N
cfa-mir-326	28	21.962093	N
cfa-mir-328	59	46.277268	N
cfa-mir-329a	0	0.000000	N
cfa-mir-329b	0	0.000000	N
cfa-mir-330	36	28.236977	N
cfa-mir-331	169	132.556921	N
cfa-mir-335	7	5.490523	N
cfa-mir-338	34	26.668256	N
cfa-mir-339-1	836	655.725361	N
cfa-mir-33a	9	7.059244	N
cfa-mir-33b	2	1.568721	N
cfa-mir-340	1442	1131.047811	N
cfa-mir-342	590	462.772683	N
cfa-mir-345	5	3.921802	N
cfa-mir-346	0	0.000000	N
cfa-mir-34a	284	222.758376	N
cfa-mir-34b	0	0.000000	N
cfa-mir-34c	1	0.784360	N
cfa-mir-350	56	43.924187	N
cfa-mir-361	1728	1355.374909	N
cfa-mir-362	152	119.222793	N
cfa-mir-363	234	183.540352	N
cfa-mir-365-1	1582	1240.858279	N
cfa-mir-365-2	1473	1155.362986	N
cfa-mir-367	0	0.000000	N
cfa-mir-369	0	0.000000	N
cfa-mir-370	5	3.921802	N
cfa-mir-371	6	4.706163	N
cfa-mir-374a	1142	895.739668	N
cfa-mir-374b	1196	938.095134	N
cfa-mir-375	1531	1200.855894	N
cfa-mir-376a-1	1	0.784360	N
cfa-mir-376a-2	0	0.000000	N
cfa-mir-376a-3	2	1.568721	N
cfa-mir-376b	0	0.000000	N
cfa-mir-376c	0	0.000000	N
cfa-mir-377	0	0.000000	N
cfa-mir-378	8868	6955.708732	N
cfa-mir-379	11	8.627965	N
cfa-mir-380	1	0.784360	N
cfa-mir-381	38	29.805698	N
cfa-mir-382	8	6.274884	N
cfa-mir-383	5	3.921802	N
cfa-mir-384	0	0.000000	N
cfa-mir-3958	6	4.706163	N
cfa-mir-409	1	0.784360	N
cfa-mir-410	0	0.000000	N
cfa-mir-411	22	17.255931	N
cfa-mir-421	15	11.765407	N
cfa-mir-423a	6935	5439.539926	N
cfa-mir-424	44	34.511861	N
cfa-mir-425	370	290.213377	N
cfa-mir-429	93	72.945525	N
cfa-mir-432	1	0.784360	N
cfa-mir-433	1	0.784360	N
cfa-mir-448	0	0.000000	N
cfa-mir-449a	1	0.784360	N
cfa-mir-449b	0	0.000000	N
cfa-mir-450a	118	92.554537	N
cfa-mir-450b	137	107.457386	N
cfa-mir-451	7277	5707.791210	N
cfa-mir-452	79	61.964478	N
cfa-mir-454	11	8.627965	N
cfa-mir-455	1623	1273.017058	N
cfa-mir-483	100	78.436048	N
cfa-mir-485	0	0.000000	N
cfa-mir-486	1764	1383.611886	N
cfa-mir-487a	0	0.000000	N
cfa-mir-487b	2	1.568721	N
cfa-mir-488	0	0.000000	N
cfa-mir-489	0	0.000000	N
cfa-mir-490	8	6.274884	N
cfa-mir-491	16	12.549768	N
cfa-mir-493	2	1.568721	N
cfa-mir-494	5	3.921802	N
cfa-mir-495	3	2.353081	N
cfa-mir-496	0	0.000000	N
cfa-mir-497	423	331.784483	N
cfa-mir-499	294	230.601981	N
cfa-mir-500	483	378.846112	Y
cfa-mir-502	335	262.760761	Y
cfa-mir-503	25	19.609012	N
cfa-mir-504	105	82.357850	N
cfa-mir-505	1029	807.106933	N
cfa-mir-506	0	0.000000	N
cfa-mir-507a	0	0.000000	N
cfa-mir-507b	0	0.000000	N
cfa-mir-508a	0	0.000000	N
cfa-mir-508b	0	0.000000	N
cfa-mir-514	0	0.000000	N
cfa-mir-532	1271	996.922169	N
cfa-mir-539	1	0.784360	N
cfa-mir-542	37	29.021338	N
cfa-mir-543	9	7.059244	N
cfa-mir-544	0	0.000000	N
cfa-mir-545	1	0.784360	N
cfa-mir-551a	21	16.471570	N
cfa-mir-551b	1	0.784360	N
cfa-mir-568	0	0.000000	N
cfa-mir-574	286	224.327097	N
cfa-mir-578	0	0.000000	N
cfa-mir-582	2	1.568721	N
cfa-mir-589	0	0.000000	N
cfa-mir-590	162	127.066398	N
cfa-mir-592	12	9.412326	N
cfa-mir-599	0	0.000000	N
cfa-mir-615	0	0.000000	N
cfa-mir-628	10	7.843605	N
cfa-mir-631	0	0.000000	N
cfa-mir-632	2	1.568721	N
cfa-mir-6516	32	25.099535	N
cfa-mir-652	239	187.462155	N
cfa-mir-6529	54	42.355466	N
