, 3190400
SPRED1, 14
MCTP2, 14
KIF13B, 14
ARID4A, 14
IGSF9B, 14
TEAD1, 14
TCF4, 14
ARHGAP15, 14
LHFP, 14
PTPRB, 14
JPT2, 14
N4BP2, 14
DDI2, 14
APBB2, 14
DLG1, 14
PBLD, 14
TM9SF3, 14
ITPKB, 14
SPG11, 14
CALD1, 14
PHKB, 14
MIGA2, 14
DDX17, 14
CLIC4, 14
GNAL, 14
PDE4D, 14
EEF1A1, 14
CCDC50, 14
CCDC66, 14
BCAR1, 14
RIC1, 14
TRIM44, 13
CRCP, 13
YTHDC1, 13
PPP2R5A, 13
GRK5, 13
IPO11, 13
SLC6A11, 13
CWF19L2, 13
FAT1, 13
STARD9, 13
RIOK3, 13
MOB2, 13
APOH, 13
USP25, 13
POMT2, 13
SLC25A21, 13
ALDOB, 13
SCARB2, 13
HMGXB3, 13
RAPGEF1, 13
SIK3, 13
LUC7L, 13
IQGAP1, 13
ANO1, 13
ZCCHC14, 13
WNK3, 13
MITF, 13
SNX29, 13
PPP1CB, 13
ZDHHC18, 13
CROT, 13
SMG1, 13
MPHOSPH8, 13
PHF3, 13
RAB1A, 13
SERPINC1, 13
PPP1R12A, 13
UBE2D2, 13
FNIP1, 13
NIPBL, 13
PIP5K1A, 13
COMMD1, 13
TNS1, 13
CADM1, 13
ATP13A3, 13
C6orf106, 13
HECTD1, 13
CLINT1, 13
SEC24B, 13
PARP8, 13
RHOBTB1, 13
R3HDM1, 13
CAT, 13
ABCC9, 13
RB1CC1, 13
PRKD1, 13
LDLRAD4, 13
ESCO1, 13
ACSL3, 13
KDM4C, 13
BTRC, 13
IRS2, 13
KSR1, 13
NFIC, 13
CUX1, 13
TTLL11, 13
FAM120A, 13
RNF115, 13
HERC3, 13
HNRNPU, 13
SHROOM2, 13
SETX, 13
HACL1, 13
THSD4, 13
ZCCHC11, 13
FAM151B, 13
HBS1L, 13
SLC20A2, 13
ECE1, 13
LPIN2, 13
ASH1L, 13
C19orf57, 13
UBL3, 13
SEPT7, 12
FNBP1, 12
UGP2, 12
TANC1, 12
ACSM5, 12
TCERG1, 12
PHF14, 12
RARB, 12
SAFB, 12
ILKAP, 12
LMO7, 12
PDS5B, 12
PCMTD1, 12
VIMP, 12
FBP1, 12
SSFA2, 12
ATP2B1, 12
SNX9, 12
CCDC6, 12
PCDHGC5, 12
AR, 12
ELOVL5, 12
STAT5B, 12
TBC1D12, 12
PLIN2, 12
DDB2, 12
CAPZB, 12
CNTRL, 12
PRKDC, 12
NR2F2, 12
ZNF236, 12
RBM26, 12
ADGB, 12
ATL2, 12
SEC22A, 12
USP3, 12
CTNNA1, 12
MTHFD2L, 12
HDLBP, 12
PDIA5, 12
ANKRD13C, 12
CNOT10, 12
STIM1, 12
RNF216, 12
FBXL5, 12
COG5, 12
PIKFYVE, 12
MAP3K1, 12
RNF130, 12
KLHL2, 12
HEATR5A, 12
DHTKD1, 12
SHANK2, 12
TYRO3, 12
PLCH2, 12
SMCHD1, 12
THOC2, 12
GOLIM4, 12
UBE3A, 12
SYNPO2, 12
RSU1, 12
PLD1, 12
TTC13, 12
SDCCAG8, 12
SMIM14, 12
ABCA9, 12
IMPAD1, 12
UIMC1, 12
WIPF2, 12
CCDC85A, 12
C11orf54, 12
RAB3GAP2, 12
STAG2, 12
PCMTD2, 12
HTT, 12
PPP2R2A, 12
STAT3, 12
CDK6, 12
UNC13B, 12
EIF4G3, 12
PYROXD2, 12
PPIB, 12
GLDC, 12
VPS8, 12
MOB3B, 12
TWSG1, 12
MAP4K4, 12
HPN, 12
CARMIL1, 12
STRN3, 12
MCCC2, 12
STK24, 12
LSM14A, 12
RUNDC3B, 12
NRP1, 12
AAK1, 12
SECISBP2L, 12
BNC2, 12
RMDN1, 12
LGALS8, 11
VEZT, 11
FETUB, 11
DHX9, 11
DMXL1, 11
PIGK, 11
H2AFY, 11
IGFBP4, 11
SIMC1, 11
PLIN4, 11
FAM53B, 11
RAPGEF2, 11
ABTB2, 11
ARGLU1, 11
OXR1, 11
SESN1, 11
CDC14A, 11
GPBP1, 11
GLG1, 11
SMAD2, 11
SPPL3, 11
PIK3C2A, 11
GK5, 11
SMG6, 11
KIT, 11
YAF2, 11
HPX, 11
DIS3L2, 11
ELF2, 11
KIF5B, 11
PHC2, 11
DNAJC11, 11
NSD3, 11
NIPSNAP3B, 11
WDR37, 11
WDR26, 11
PARP12, 11
ATF6, 11
HIKESHI, 11
FASN, 11
RBM5, 11
MTUS1, 11
ARHGAP12, 11
STX7, 11
LPIN1, 11
SNX24, 11
URI1, 11
OLA1, 11
GPCPD1, 11
SMARCA2, 11
PID1, 11
FBXO3, 11
BAIAP2L1, 11
C10orf76, 11
THSD7A, 11
MRPS31, 11
CA5A, 11
GPATCH8, 11
RSRC1, 11
DHX15, 11
DGCR2, 11
TADA2A, 11
MFSD8, 11
METTL21A, 11
ACADM, 11
DENND4A, 11
ATP6V0E2, 11
IARS, 11
TLK1, 11
ATIC, 11
COLEC12, 11
REV3L, 11
GAS2, 11
RBM15, 11
PRKCB, 11
TXNRD1, 11
ANTXR1, 11
FBRSL1, 11
EXT2, 11
HS3ST3B1, 11
SF3B1, 11
EIF5B, 11
KIF1B, 11
SYNCRIP, 11
TRA2B, 11
FBXO9, 11
ZNRF1, 11
TM6SF1, 11
EDEM3, 11
PLEKHA7, 11
ORC4, 11
CRK, 11
TLE4, 11
RFX7, 11
ELL, 11
GABRA3, 11
SHARPIN, 11
CLIP1, 11
HDAC8, 11
GOSR1, 11
AGL, 11
MIPOL1, 11
DPH6, 11
USP7, 11
CUL4A, 11
MEIS1, 11
TRIO, 11
HIVEP1, 11
PTK2, 11
CPNE8, 11
LIFR, 11
CESdD1, 10
PREP, 10
ALDH7A1, 10
PLEC, 10
C2CD3, 10
PBRM1, 10
ATF7IP, 10
IWS1, 10
PLA1A, 10
FUBP1, 10
LMLN, 10
USO1, 10
EIF2AK2, 10
SLC12A7, 10
IKBKB, 10
TBC1D22A, 10
DOCK2, 10
PDE7B, 10
TOMM70, 10
SLC10A1, 10
PSMC2, 10
HRPT2, 10
SYNRG, 10
ULK2, 10
ARID1A, 10
GLS, 10
CHD6, 10
YLPM1, 10
JADE2, 10
RTN4, 10
RGL2, 10
INSR, 10
PDK4, 10
NCOA7, 10
RNF213, 10
CSF1R, 10
NAMPT, 10
EPC1, 10
ATP23, 10
SORL1, 10
ELF1, 10
ERI3, 10
UBQLN1, 10
HELZ, 10
FARS2, 10
RNF220, 10
GCAT, 10
FAM160A2, 10
C20orf194, 10
ARHGAP21, 10
NLK, 10
WWC1, 10
ZCCHC2, 10
TARBP1, 10
PLEKHA1, 10
CUL3, 10
EEA1, 10
EVA1A, 10
PCDH7, 10
MAT1A, 10
DISC1, 10
MYO1E, 10
CDS1, 10
MGST1, 10
EPB41L2, 10
MOB1B, 10
ZMYND8, 10
ARMC8, 10
RBP4, 10
KIZ, 10
NCOR2, 10
HSD17B12, 10
HP1BP3, 10
METAP2, 10
CEP170, 10
LARP1, 10
RNF145, 10
ZMYM2, 10
APP, 10
PROS1, 10
ADGRE1, 10
NT5C2, 10
FNIP2, 10
ATG5, 10
RSRC2, 10
MPC2, 10
CXCR5, 10
KIAA0368, 10
UPF2, 10
REV1, 10
EXOC1, 10
MAST2, 10
UPB1, 10
PPP2R5E, 10
ARHGAP29, 10
NRDC, 10
STX18, 10
HMGCL, 10
PHF21A, 10
FUBP3, 10
RPS6KB1, 10
GGNBP2, 10
SEC14L1, 10
SDHA, 10
AKAP9, 10
ST7L, 10
LARS, 10
EPHX1, 10
SMARCA4, 10
KYNU, 10
POU2F1, 10
SYBU, 10
SLC1A1, 10
SCAF4, 10
FIGN, 10
FRYL, 10
