, 19150
CDON, 30
ATP11C, 30
STAG1, 30
SESN3, 30
ADNP, 30
HSDL2, 30
LARS, 30
IL33, 30
UBQLN1, 30
IBTK, 30
LMO7, 30
LMNA, 30
NDUFS1, 30
CAMK2D, 30
CHD2, 30
KMT2A, 30
MDM2, 29
STOM, 29
MYL12B, 29
ITSN2, 29
BACH1, 29
IST1, 29
CHPT1, 29
DBI, 29
RAB5C, 29
SUN1, 29
TRRAP, 29
VDAC1, 29
KIAA1551, 29
KDELC2, 29
FAM91A1, 29
ZNF292, 29
SND1, 29
FNDC3B, 29
PI4KA, 29
KMT2E, 29
TXNRD1, 29
CSAD, 29
PTPN11, 29
PCSK6, 29
NUP153, 29
ZNF638, 29
ADAMTS13, 29
SRSF6, 29
ATP6V1H, 29
HNRNPF, 29
SERPINB1, 29
EIF3D, 29
ZCCHC11, 29
KDR, 29
EIF5A, 29
TARS, 29
SQSTM1, 29
HBP1, 28
COL15A1, 28
ATP5F1, 28
SH3D19, 28
EIF3H, 28
MCL1, 28
WDR7, 28
FUCA2, 28
SAR1B, 28
SORD, 28
RAD23B, 28
UBA2, 28
TRAM1, 28
EPB41L2, 28
TMEM176B, 28
PPP4R2, 28
STARD10, 28
CCAR1, 28
DICER1, 28
RNF13, 28
ALDH18A1, 28
PRDX6, 28
SEPT11, 28
STRAP, 28
EIF3B, 28
NPEPPS, 28
PAFAH1B1, 28
PDS5A, 28
PARP1, 28
GUSB, 28
ST6GAL1, 28
PANK3, 28
LSP1, 28
FLII, 28
DCTN1, 28
SPCS2, 28
XDH, 28
ARPC1B, 28
TGFBI, 28
EFR3A, 28
USO1, 28
GORASP2, 28
BMP2K, 28
JAG1, 28
TSPAN3, 28
sulf2, 28
EPAS1, 27
PGM5, 27
EHD3, 27
TXNDC15, 27
SORBS1, 27
ACSF2, 27
ANKRD11, 27
PPIG, 27
ATP11A, 27
NDUFV2, 27
BAZ2A, 27
PPP2CA, 27
KIAA0922, 27
CPXM2, 27
EIF3E, 27
FLT1, 27
RAPGEF2, 27
LACTB2, 27
Rpl36a, 27
AMBP, 27
WWC2, 27
DENND5A, 27
PEBP1, 27
EIF2AK3, 27
ARL6IP1, 27
GARS, 27
PBX1, 27
PPP2CB, 27
CYP51A1, 27
DOCK8, 27
ARAP2, 27
RTN3, 27
PRKDC, 27
CYP20A1, 27
PLIN2, 27
KMT2D, 27
LPGAT1, 27
RPL35, 27
EZR, 27
SMARCA2, 27
MKLN1, 27
BAZ2B, 27
RYK, 27
CPA3, 27
LRP5, 27
SCUBE2, 27
ITCH, 27
FDX1, 26
LRPAP1, 26
SLTM, 26
FEM1C, 26
PPM1A, 26
USP7, 26
KIAA1217, 26
ARFGAP3, 26
PTGFRN, 26
ROBO1, 26
ZFHX3, 26
VPS26A, 26
OAS2, 26
SEMA6D, 26
PPP1CA, 26
CDC42BPB, 26
PCMTD1, 26
HDAC2, 26
PSMC6, 26
OGN, 26
GPAM, 26
RAB11A, 26
SORL1, 26
RAB18, 26
USP33, 26
LYN, 26
LTN1, 26
PRPF4B, 26
APMAP, 26
NPC1, 26
BCLAF1, 26
TDO2, 26
UFL1, 26
NECTIN3, 26
RSF1, 26
ADGRL3, 26
MAOB, 26
AGFG1, 26
DCTN4, 26
STAG2, 26
MTOR, 26
ITGB2, 26
SMARCC1, 26
HELZ, 26
NQO1, 26
IL17RA, 26
ANTXR2, 26
HSP70, 26
MFN1, 26
TYSND1, 26
MICU2, 26
ITGAL, 26
AHCY, 26
MAP4K4, 26
FMO5, 26
GPAT3, 26
CS, 26
PKD2, 26
CPNE3, 26
LYVE1, 26
GAPVD1, 26
DSG2, 25
DTX3L, 25
SMC5, 25
MORF4L1, 25
ZNF644, 25
MARCH7, 25
RPL19, 25
ATP6V0B, 25
YWHAB, 25
ERCC6L2, 25
ALDH5A1, 25
HADH, 25
UTP3, 25
NSD3, 25
CERS2, 25
TM4SF1, 25
AP2A2, 25
IL1RAP, 25
KIF5B, 25
ABCE1, 25
DARS, 25
ATG2B, 25
SDHB, 25
SECISBP2L, 25
ATP2B4, 25
HYOU1, 25
ZBTB38, 25
LGALS3, 25
OGT, 25
ANKLE2, 25
NARS, 25
BRD2, 25
SLC39A14, 25
DEGS1, 25
MFGE8, 25
RAB3GAP1, 25
DLG1, 25
TLR3, 25
HVCN1, 25
RPS27A, 25
SEC24B, 25
LASP1, 25
TAT, 25
RASAL2, 25
ATP6V1A, 25
DPY19L3, 25
NES, 25
SKIV2L2, 25
SRGN, 25
MAT2A, 25
TOP1, 25
MAP7D3, 25
STAU1, 24
API5, 24
PIK3CA, 24
CPED1, 24
SDF4, 24
MYL9, 24
FNIP1, 24
YARS, 24
TROVE2, 24
HGSNAT, 24
SHOC2, 24
ANGPT1, 24
DDX39B, 24
NRDC, 24
ZMYM4, 24
FBXO3, 24
DNAJC13, 24
FNIP2, 24
CUL1, 24
NUB1, 24
CYP27A1, 24
PPP6R3, 24
CAPN2, 24
UTRN, 24
DNAJA2, 24
ERO1B, 24
AFG3L2, 24
DAPK1, 24
CAST, 24
SMC6, 24
RRM1, 24
FAM214A, 24
EID1, 24
CDK12, 24
UBA1, 24
HTATSF1, 24
ZFP36L1, 24
ALDH3A2, 24
GBF1, 24
MYO1E, 24
HECTD4, 24
ATXN10, 24
SEC24C, 24
LNPEP, 24
A1CF, 24
GHITM, 24
SNX14, 24
SPCS1, 24
OLFML1, 24
NFASC, 24
SIK2, 24
RBL2, 24
MYO5B, 24
TRPC4AP, 24
RBM39, 24
PDHA1, 24
NCOA2, 24
JAK2, 24
TMEM168, 24
NAA15, 24
HEATR5B, 24
SRSF3, 24
LECT2, 24
COL4A2, 24
SGPL1, 24
HOOK3, 24
CD180, 24
ABI1, 24
MAPK6, 24
DDX58, 24
PAPSS1, 23
C1QC, 23
GTF2A1L, 23
TPST1, 23
MORC3, 23
MUT, 23
TMEM131, 23
ME2, 23
ANKMY2, 23
RPL26, 23
ACSL3, 23
SPATS2L, 23
SCCPDH, 23
PGD, 23
ECHDC1, 23
SLC38A4, 23
IFI30, 23
ECHS1, 23
SF3A1, 23
COL4A3BP, 23
VPS41, 23
DYRK1A, 23
CD86, 23
SLC41A2, 23
WASHC4, 23
NIN, 23
CNOT6L, 23
TEK, 23
PIKFYVE, 23
MOSPD2, 23
ARHGDIA, 23
SIN3A, 23
CMTR1, 23
SOD2, 23
ASNSD1, 23
RNF139, 23
ANKFY1, 23
CFLAR, 23
HNMT, 23
CPE, 23
INTS6, 23
THNSL1, 23
KANSL1L, 23
RAN, 23
DDX50, 23
PDZD8, 23
PLOD2, 23
UBR2, 23
PPP2R1A, 23
ZC3H13, 23
GLO1, 23
SPTLC2, 23
TOB1, 23
ZFAND5, 23
RAF1, 23
RARS, 23
ETFA, 23
FEM1B, 23
FLT4, 23
TMED5, 23
PARD3, 23
SLC25A30, 23
CSE1L, 23
PTK7, 23
LSM14A, 23
PGRMC1, 23
IDE, 22
ATP8A1, 22
VSIG4, 22
PTPRD, 22
SPAG9, 22
KMT5B, 22
LANCL1, 22
FBXO11, 22
PGM2, 22
USP48, 22
LMBRD2, 22
CHD6, 22
CARD6, 22
FAM208A, 22
MED12, 22
FAM172A, 22
C16orf72, 22
VWA8, 22
ZFYVE9, 22
BAG5, 22
ZZZ3, 22
STOX1, 22
PAICS, 22
MOB1A, 22
ATPIF1, 22
CTNNAL1, 22
KDELR2, 22
RAB3GAP2, 22
COBLL1, 22
PHB2, 22
TTC17, 22
VDAC2, 22
PLOD3, 22
MAN1C1, 22
ADAR, 22
ATP6V0A1, 22
CAVIN1, 22
NCOA1, 22
HIVEP2, 22
INSR, 22
PRRC2B, 22
MAN1A2, 22
ADCY9, 22
PODN, 22
SMARCA1, 22
TTC37, 22
CDC42BPA, 22
FKBP9, 22
KPNA1, 22
NRIP1, 22
CCDC47, 22
PDLIM5, 22
SLC6A6, 22
RPS16, 22
PARVA, 22
MYO9A, 22
ESYT2, 22
NMI, 22
HNRNPA3, 22
DHCR24, 22
HTT, 22
SEPT10, 22
LMAN2, 22
DNAJB9, 22
DLC1, 22
EXOC4, 22
EPS15, 22
FXR1, 22
AP1G1, 22
SERPINA4, 21
ECM2, 21
ANKRD13A, 21
LRRC17, 21
ZMYM2, 21
UBL5, 21
SCD, 21
CYP7A1, 21
AKR1A1, 21
PSMA7, 21
KPNA4, 21
WFS1, 21
SRPK2, 21
DDX6, 21
SETDB1, 21
EDEM3, 21
BSG, 21
GAS6, 21
GPX3, 21
TMX4, 21
UQCRFS1, 21
NFKBIA, 21
FNBP1, 21
VPS54, 21
GOLIM4, 21
CRP, 21
BHMT, 21
SREBF2, 21
