, 2690413
APBB2, 38
CRISPLD2, 38
SRGAP2, 38
MYO7A, 38
ANKRD28, 38
PTK2, 38
TPM1, 38
SPTLC2, 38
MYO1D, 38
ARID4B, 37
UBR2, 37
MAP4K3, 37
ADAMTS12, 37
LRRK2, 37
HHIP, 37
MAN1A2, 37
PPP1R12A, 37
SH3RF3, 37
ROCK1, 37
SEMA5A, 37
FAM214A, 37
BIRC6, 37
KIAA0368, 37
PCNX1, 37
NRP2, 37
DYRK1A, 37
GPATCH2, 37
MAP3K1, 37
LAMC1, 37
SCMH1, 36
FZD4, 36
ACSL3, 36
NCOA7, 36
HABP2, 36
ARHGAP42, 36
COG5, 36
PHLDB2, 36
PTBP2, 36
UBE2K, 36
KIF16B, 36
FSIP1, 36
PRKAG2, 36
USP34, 36
GPC3, 36
NAV3, 36
LRMDA, 36
SESN1, 36
SCFD1, 36
KLF12, 36
RPS6KA5, 36
RUFY3, 36
MAP4K4, 36
C15orf41, 35
PBX3, 35
TMEM117, 35
CRIM1, 35
PTEN, 35
EXT2, 35
CTNNA1, 35
USP25, 35
CHCHD3, 35
SMAP1, 35
IKZF1, 35
PTPRD, 35
FREM1, 35
RPTOR, 35
PTPN1, 35
ACTN4, 35
VAC14, 35
SPRED1, 35
MIER1, 35
RIN3, 35
MLLT10, 35
ACER3, 35
DEPTOR, 35
NTN1, 35
WNK1, 35
TBC1D5, 35
SSFA2, 35
RPS15A, 35
ASCC3, 34
CHD6, 34
ABLIM1, 34
SCAPER, 34
GTDC1, 34
PDSS2, 34
TRABD2B, 34
RPS6KA2, 34
MYO1E, 34
NCOR1, 34
ISPD, 34
MGAT5, 34
PLXNA4, 34
WDR70, 34
PUM2, 34
AKAP7, 34
POC1B, 34
LPCAT2, 34
PALLD, 34
SSBP2, 34
PPP1R12B, 34
DDX5, 34
VPS13A, 34
SPPL3, 34
PTPRG, 33
B3GLCT, 33
LSAMP, 33
ABCA9, 33
CERS6, 33
BCAR1, 33
ANO6, 33
ATG10, 33
CUX1, 33
CLIP1, 33
PDGFRB, 33
CCDC34, 33
PPFIBP2, 33
MARCH1, 33
RNF13, 33
MAPK14, 33
PLEKHM3, 33
TLK1, 33
CCDC171, 33
SENP6, 33
PDE3B, 33
COMMD10, 33
ENTPD1, 33
MASP1, 32
CBFA2T2, 32
SRPK2, 32
MED13, 32
FRMD4B, 32
OCIAD1, 32
KDM6A, 32
NPNT, 32
TMEM131, 32
TCF7L1, 32
KHDRBS3, 32
VPS13C, 32
FYB, 32
RNLS, 32
TIA1, 32
CCDC91, 32
KIF26B, 32
DOCK7, 32
EEFSEC, 32
CEACAM28, 32
DYNC2H1, 32
MBP, 32
RAPGEF4, 32
GLS, 32
PREX2, 32
RAI14, 32
TRAPPC9, 32
ZNRF1, 32
TMEM164, 32
SMARCA2, 32
CRTC3, 32
IL1RAP, 32
CEP120, 32
SUSD6, 31
NFKB1, 31
SSR1, 31
GBE1, 31
CCSER2, 31
KIF13B, 31
HNRNPM, 31
PTPN12, 31
FAR1, 31
NUP98, 31
GLG1, 31
WDR33, 31
PIK3C3, 31
ERGIC1, 31
AMBRA1, 31
AFDN, 31
HGF, 31
SVEP1, 31
ATP11B, 31
PHACTR1, 31
ADGRL2, 31
CDH2, 31
MYO1B, 31
GIT2, 31
DHRS7B, 31
SNX27, 31
ZFHX3, 30
UGCG, 30
PAM, 30
LTBP1, 30
PEX14, 30
LONP2, 30
ZMIZ1, 30
HNRNPD, 30
PLCE1, 30
SNTB1, 30
DHX15, 30
SIK3, 30
ARHGAP22, 30
FAF1, 30
DISC1, 30
ATF7IP, 30
MKLN1, 30
MYOF, 30
ADRA1A, 30
GSK3B, 30
ATRN, 30
FRY, 30
