, 2137169
KSR1, 120
ZMIZ1, 120
BPHL, 120
PRPF40A, 120
CTNNBL1, 120
GOLGB1, 120
PRIM2, 119
PTCRA, 119
STAU1, 119
RBBP6, 119
DYSF, 119
SAFB, 119
FAF2, 119
OSBPL6, 119
NFATC3, 119
ARHGAP21, 119
KDM5A, 118
PAXBP1, 118
BCAR3, 118
STIM2, 118
SHTN1, 118
CAST, 118
BTF3L4, 118
ESYT2, 118
FLT1, 118
SIK2, 118
HDHD2, 117
NAA25, 117
NDUFV2, 117
TXNRD1, 117
SEC16B, 116
CHD7, 116
PBX3, 116
TRIM25, 116
EXOSC2, 116
PRKG1, 116
CALU, 116
TAF15, 116
BCR, 116
SNX9, 116
LSM14A, 116
RIF1, 116
PDIA5, 116
MAP4K4, 116
TASP1, 116
ANO1, 115
CREBRF, 115
WDR27, 115
PQLC1, 115
UBE2E1, 115
RDH16, 115
PEMT, 115
MICU1, 115
IBTK, 115
SRSF5, 115
UBQLN1, 115
EIF5B, 115
CMC1, 115
DCUN1D4, 115
NUP214, 115
CLK4, 115
MAT1A, 115
SEC24A, 115
ZZEF1, 114
CCDC93, 114
AQR, 114
PTPRE, 114
SUCLG1, 114
ANKRD44, 113
OTUD5, 113
PGPEP1, 113
APPL2, 113
PIAS2, 113
SCAF8, 113
PRKAR2B, 113
TANC1, 113
SNX24, 113
FBXL20, 113
VNN1, 113
MAPK9, 113
AADAC, 113
NRDC, 113
TRA2A, 112
KMO, 112
SUCO, 112
TBC1D1, 112
TUBGCP3, 112
GK5, 112
PSMB7, 112
MGEA5, 112
KIAA1324L, 112
PGAP1, 111
MRPL1, 111
GRK3, 111
MOB2, 111
MBNL2, 111
VAV3, 111
TMEM2, 111
TBCK, 111
ACADVL, 111
VIMP, 111
ZMYND8, 110
ZNF638, 110
TMED10, 110
ADAM12, 110
DNM2, 110
PPP2R3A, 110
RBBP8, 110
HBP1, 110
SLC9A7, 110
RNF13, 110
ZCCHC14, 110
CACUL1, 110
FAT1, 110
FXR1, 110
UPF2, 110
MIB1, 109
FLNB, 109
CEPT1, 109
UNC13B, 109
NUP155, 109
TOR1AIP1, 109
RNF115, 109
PPP4R3B, 109
ILKAP, 109
MEIS2, 109
NFXL1, 109
CAMSAP2, 109
FUBP1, 109
ZBTB10, 109
UBA6, 109
CLEC16A, 108
CHST11, 108
HP1BP3, 108
AKAP10, 108
MEMO1, 108
TMEM57, 108
BCAR1, 108
MRPS28, 108
PDXDC1, 108
NNT, 108
GPBP1, 108
VPS50, 107
COG2, 107
TNRC18, 107
PCSK5, 107
ZCCHC11, 107
DNAJC25, 107
ELP3, 107
STRBP, 107
ST5, 107
ELF2, 107
SIAH1, 107
JAK2, 107
PRKD1, 107
RP9, 106
LONRF3, 106
PPA1, 106
RPS11, 106
TAF2, 106
IL6R, 106
TBC1D8, 106
PIKFYVE, 106
ANGPT1, 106
CWF19L2, 106
ZC3H6, 105
PATJ, 105
ARID1A, 105
TSC22D1, 105
CSNK1G1, 105
NCOR2, 105
LRIG2, 105
SP1, 105
TRIM33, 105
RBPJ, 105
SNTB2, 105
ARHGAP15, 105
MDFIC, 105
MTHFD1, 105
ITGB5, 105
DENND5B, 105
TOM1L2, 105
LEMD3, 105
BTRC, 105
