, 12366
ICAM1, 19
ATP5F1, 19
PSMD1, 19
COL6A1, 19
KIAA1109, 19
MYO9B, 19
ANXA1, 19
GCC2, 19
UGCG, 19
ERC1, 19
ZMPSTE24, 19
NHLRC2, 19
AGPAT5, 19
SHMT2, 19
PKP2, 19
IMMT, 19
TAP1, 19
CAPZA2, 19
HEATR5A, 19
INSIG1, 19
NDUFS1, 19
ECE1, 19
FBXO21, 19
FMO3, 19
AKAP11, 19
RPS17, 19
TFRC, 19
HFE2, 19
CCPG1, 19
MON2, 19
CPD, 19
DENND4B, 19
TFR2, 19
RPS14, 19
RBBP4, 19
PHKA2, 19
DAAM1, 19
SNX5, 19
HMOX1, 19
TM9SF3, 19
BAG5, 19
PPP2R5A, 19
ABLIM3, 19
PPP4R3B, 19
SERPINA6, 19
RABGGTB, 19
EIF3M, 19
RAD21, 19
TPP1, 19
KCTD3, 19
CHKA, 19
NOTUM, 19
DDX6, 19
ASH1L, 19
UHMK1, 19
BSG, 19
XPO1, 19
VDAC2, 18
HGD, 18
SLC3A2, 18
RIF1, 18
MCCC2, 18
ESYT2, 18
GTF3C1, 18
AGTPBP1, 18
XDH, 18
GK5, 18
IL1R2, 18
CDADC1, 18
MOV10, 18
RAB3GAP2, 18
GCN1, 18
ATP7B, 18
ITGB2, 18
IPO7, 18
ZFHX3, 18
AGMAT, 18
MAP4K4, 18
RPL18, 18
PPP1CA, 18
TNRC6A, 18
RGL1, 18
CDC42BPB, 18
HNRNPAB, 18
GBF1, 18
HYOU1, 18
RABGAP1, 18
JMJD1C, 18
RPL34, 18
CLIP1, 18
AKAP9, 18
HNRNPF, 18
CYFIP1, 18
DNAJC13, 18
ACACB, 18
MBTPS1, 18
SGPL1, 18
MRC2, 18
TXNDC5, 18
ATP11A, 18
TIMD4, 18
SMARCA5, 18
USP47, 18
AMDHD1, 18
ATRX, 18
TXNRD1, 18
LPIN2, 18
IRF3, 18
MTUS1, 18
NFE2L1, 18
BRWD1, 18
RXRA, 18
CDH6, 18
CDK12, 17
FCGRT, 17
PSMB9, 17
POLR2A, 17
PPP1R15B, 17
MUT, 17
UGT2A3, 17
ANXA4, 17
KIF1C, 17
STT3A, 17
G6PC, 17
SLC6A1, 17
UPF2, 17
NOTCH1, 17
VPS41, 17
ALDH18A1, 17
GANAB, 17
CHPT1, 17
LMO7, 17
PLPP1, 17
PARD3, 17
MAOB, 17
TAPBP, 17
MED1, 17
IGFBP7, 17
URI1, 17
ADAM23, 17
USP48, 17
SEPT10, 17
SREBF2, 17
STARD10, 17
CEBPZ, 17
CERS2, 17
SLF2, 17
NFATC3, 17
ITCH, 17
PPP1R12A, 17
BZW1, 17
DLA-DMA, 17
PDIA5, 17
OAS3, 17
GSPT1, 17
WASHC5, 17
PTPRG, 17
GPC3, 17
RPS16, 17
SKP1, 17
FERMT2, 17
NUMA1, 17
HECTD4, 17
TMEM19, 17
FKBP5, 17
ALDH5A1, 17
SSFA2, 17
RPL28, 17
ZMYM2, 17
LAP3, 17
PDGFRA, 17
SDF4, 17
LEAP2, 17
FKBP4, 17
VCL, 17
STAG2, 17
SCAF1, 17
BACH1, 17
PGD, 17
MTCH1, 17
DDOST, 17
HLTF, 17
APOC3, 17
TM7SF3, 17
COPB2, 17
SMPDL3A, 17
PLS3, 17
DSG2, 17
SMC1A, 16
PIGT, 16
MGAT4B, 16
SLC44A1, 16
RPL7, 16
GPS1, 16
BMPR2, 16
SEC31A, 16
ACTN1, 16
PTPN11, 16
BAZ1B, 16
BPHL, 16
WDR36, 16
AGTR1, 16
ITSN2, 16
GNAS, 16
ACOT13, 16
THNSL1, 16
ACAT1, 16
PDS5A, 16
COBL, 16
FADS1, 16
AKAP2, 16
ARPC1B, 16
TRAPPC8, 16
RAB7A, 16
VDAC1, 16
GCLM, 16
PI4KA, 16
SARDH, 16
ATF4, 16
CDC42BPA, 16
ANO6, 16
TUBB, 16
THRAP3, 16
NPEPPS, 16
PPM1B, 16
PATJ, 16
SF3B3, 16
PTPRJ, 16
TOP1, 16
FNDC3A, 16
PTPN3, 16
CLPTM1, 16
HOMER1, 16
ETNK2, 16
PC, 16
TOP2B, 16
CMTR1, 16
CUL3, 16
RPL11, 16
CHD9, 16
ECI2, 16
KIF1B, 16
AQP9, 16
TTYH3, 16
RPS18, 16
TPI1, 16
SERPINA11, 16
AGXT2, 16
UBR2, 16
FADS2, 16
TMEM245, 16
SCARB1, 16
SORBS2, 16
PGRMC2, 16
KLHL24, 16
CNDP2, 15
SLC25A4, 15
CCT2, 15
SH3D19, 15
ERBB2, 15
INSIG2, 15
SLC25A30, 15
PPP6R3, 15
FNDC3B, 15
CMTR2, 15
PSMB5, 15
MAN1A2, 15
NDUFA8, 15
FUCA2, 15
EIF4G3, 15
RANBP3L, 15
PKLR, 15
CRTAP, 15
EPAS1, 15
ZFR, 15
USP7, 15
CALCOCO2, 15
GOLIM4, 15
TDRD7, 15
PON3, 15
DAG1, 15
NRP2, 15
PRELID1, 15
ARF4, 15
MFSD2A, 15
SOS1, 15
WWC1, 15
MCM3AP, 15
BARD1, 15
CHD1, 15
RB1CC1, 15
SNX14, 15
PTGR1, 15
TM7SF2, 15
NMD3, 15
SRGN, 15
LTA4H, 15
TGFBR3, 15
TTC17, 15
PRODH2, 15
FBLN5, 15
EMC1, 15
HAMP, 15
NME1, 15
MARCO, 15
HNRNPD, 15
UGT2A1, 15
ACSS2, 15
SRSF6, 15
DEK, 15
TBC1D8, 15
CPN2, 15
NAP1L1, 15
PDCD6IP, 15
AGFG1, 15
WFS1, 15
KIF16B, 15
PAM, 15
UBR3, 15
QKI, 15
FURIN, 15
PCBD1, 15
STAG1, 15
COLEC10, 15
UBE4B, 15
HADH, 15
NNMT, 15
DSE, 15
UQCRC1, 15
SLC41A2, 15
PTBP3, 15
ARHGDIA, 15
DAO, 15
COL5A2, 15
WDR7, 15
CHD6, 15
KARS, 15
FAAH, 15
RARS, 15
WDR26, 15
HSD17B12, 14
TYK2, 14
EMILIN1, 14
LMAN2, 14
ABCB10, 14
ALS2, 14
TECPR1, 14
BCKDHB, 14
RARRES2, 14
RPL35, 14
SLC27A6, 14
NFIA, 14
MYC, 14
GHR, 14
CNNM2, 14
BMP2K, 14
NAPA, 14
UBA1, 14
LSG1, 14
GALNT11, 14
GSN, 14
COTL1, 14
WASF2, 14
CCNG1, 14
MPDZ, 14
IPO8, 14
ME2, 14
SMG5, 14
ANKRD11, 14
SLC12A7, 14
CD180, 14
NDUFV1, 14
G3BP1, 14
C3AR1, 14
PRDX3, 14
CD164, 14
ZBTB38, 14
THOC2, 14
ACO2, 14
METTL7B, 14
PPP1CB, 14
FRYL, 14
HELZ2, 14
PRKDC, 14
CPQ, 14
TST, 14
SLC11A1, 14
TLR3, 14
SUN1, 14
SLC25A18, 14
HAO1, 14
RFNG, 14
FOXO3, 14
AKAP12, 14
ANKRD12, 14
AFF1, 14
KIAA0922, 14
SELENBP1, 14
RPS3, 14
MAP4, 14
TM4SF1, 14
NUP133, 14
XRN1, 14
RNF19A, 14
PLXND1, 14
JAK2, 14
PUM1, 14
ANKLE2, 14
POLR2B, 14
HHIP, 14
ACSF2, 14
GPAT4, 14
PXDN, 14
LRRC19, 14
PRKCSH, 14
KMT2E, 14
MGEA5, 14
ERO1B, 14
DOCK10, 14
CAPRIN1, 14
UBA52, 14
TNPO3, 14
SEMA4G, 14
CYP27A1, 14
ZMYND11, 14
KIAA1551, 14
SLC4A2, 14
ACSM3, 14
PDE4DIP, 14
PCNT, 14
AIFM1, 14
C1RL, 14
UNC13B, 14
KIF13A, 14
ACOT12, 13
TPM3, 13
METTL7A, 13
FAXDC2, 13
PTPN21, 13
TAOK2, 13
SRPK2, 13
LGALS8, 13
TUBA1B, 13
MSH6, 13
HACD3, 13
HSD11B1, 13
EBPL, 13
MDH1, 13
NUP155, 13
NADK, 13
GRHPR, 13
HIVEP1, 13
GIGYF2, 13
DAGLB, 13
TTC3, 13
SLK, 13
ADD1, 13
CPSF1, 13
MCL1, 13
RETREG1, 13
ATG2B, 13
TOX4, 13
H3F3A, 13
VPS45, 13
ECHDC3, 13
FBN1, 13
ELOVL6, 13
NEDD9, 13
COX4I1, 13
UNC93B1, 13
DHX9, 13
TNKS2, 13
BMS1, 13
SEC24A, 13
KPNA4, 13
PSMD6, 13
TKT, 13
IARS2, 13
GAK, 13
PPP2CA, 13
RBBP7, 13
PRPF4B, 13
RGS5, 13
F8, 13
EDEM1, 13
ZFP36L1, 13
SMAD2, 13
BNIP3, 13
USO1, 13
ABHD2, 13
SERPINA4, 13
ANK3, 13
SMARCC1, 13
PCM1, 13
ARFGAP3, 13
AKR1E2, 13
SYPL1, 13
HELZ, 13
ATP6V0A1, 13
CCDC34, 13
PDHA1, 13
TKFC, 13
NGFR, 13
TNPO1, 13
MX2, 13
NSF, 13
CRIM1, 13
GUSB, 13
RPS23, 13
TMX2, 13
RIC1, 13
PFN1, 13
ITPR2, 13
USF3, 13
SLC8A1, 13
HNRNPH3, 13
ITPR1, 13
PITRM1, 13
RALGAPA2, 13
ACSS1, 13
CEBPB, 13
ATP6V0D1, 13
COPG1, 13
GOT2, 13
LARS, 13
TFCP2, 13
FBXW2, 13
USP32, 13
IGF2, 13
EIF1AX, 13
Oasl1, 13
SPG11, 13
SQSTM1, 13
PLOD1, 13
EIF4H, 13
LSS, 13
GNB1, 13
SAR1B, 13
RNF144B, 13
ATXN2L, 13
BFAR, 13
NACA, 13
HBP1, 13
BRK1, 13
DOCK8, 13
FDX1, 13
WDR11, 13
SLC30A5, 13
TJP2, 13
GRB10, 13
QDPR, 13
ULK2, 13
GNMT, 13
DNAJC7, 12
OAS2, 12
NUDT12, 12
PARP12, 12
SETD7, 12
DLG1, 12
SND1, 12
SEPT7, 12
RAD23B, 12
ZHX1, 12
ATP6V1B2, 12
LMBRD1, 12
IBTK, 12
PDLIM1, 12
GFM1, 12
PCSK6, 12
CLCN7, 12
PCNX3, 12
KEAP1, 12
ETFA, 12
MGLL, 12
