, 2297531
ACOX1, 13
FGD2, 13
EFL1, 13
JADE2, 13
MVB12B, 13
NFATC3, 13
INSR, 13
MAST2, 13
ZCCHC2, 13
JMY, 13
NCSTN, 13
NSD1, 13
GPR182, 13
NEDD4L, 13
MAP2K1, 13
TBC1D9, 13
PTPRE, 13
CCDC13, 13
SMOC1, 13
SHTN1, 13
NCOA7, 13
INPP5D, 13
DYNC1H1, 13
COTL1, 13
MEIS1, 13
CHST11, 13
PARP8, 13
ITGA1, 13
ARHGAP17, 13
MCL1, 13
AGO3, 13
ETFA, 13
PLXNC1, 13
HIBCH, 13
STRN3, 13
RPRD1A, 13
ZMYND8, 13
AGL, 13
CBL, 13
ANKS1B, 13
PRIM2, 13
PLIN2, 13
MRPS6, 13
THRB, 13
EIF4G3, 13
RAD23B, 13
PCNT, 12
A1BG, 12
ZFYVE1, 12
IRF2, 12
ARFIP1, 12
WDYHV1, 12
DOCK8, 12
STAU2, 12
MASP1, 12
STK10, 12
IRS2, 12
FOSL2, 12
MTUS1, 12
TSPAN10, 12
HDAC4, 12
PREX1, 12
CCDC91, 12
TIMD4, 12
ATP6V1H, 12
SKIV2L2, 12
BBS9, 12
MTPAP, 12
AP2B1, 12
SLC41A2, 12
SEC23IP, 12
ATRX, 12
TTC28, 12
JPT2, 12
TANK, 12
DYM, 12
SIL1, 12
BLNK, 12
HNRNPD, 12
IMPAD1, 12
NDUFV2, 12
ABHD12, 12
UBE2R2, 12
EPS15, 12
SEC16A, 12
ANKRD12, 12
MICU1, 12
RABGAP1, 12
RNF150, 12
CAMSAP2, 12
NCKIPSD, 12
ATG5, 12
SEC22B, 12
OAS3, 12
AKAP9, 12
ADGRE1, 12
ADAMTSL5, 12
TCF7L1, 12
NCOR2, 12
PFKFB1, 12
FBXO21, 12
USO1, 12
ASAP2, 12
SLMAP, 12
CNTNAP5, 12
RPS6KA2, 12
PFKFB4, 12
PLCH2, 12
RABEP1, 12
DOCK3, 12
ITSN2, 12
POMT1, 12
RELN, 12
HNRNPM, 12
AKAP7, 12
EVI5, 12
ELL2, 12
WIPF1, 12
HES4, 12
GHR, 12
DTD1, 12
ARVCF, 12
CCDC50, 12
HMGCLL1, 12
BIRC6, 12
CREB3L2, 12
NFX1, 12
ZMPSTE24, 12
TMEM164, 12
WDR3, 12
POU2F1, 12
CCDC85A, 12
MTM1, 12
TRIM37, 12
PDLIM5, 12
PNPLA8, 12
RAB8B, 12
SENP6, 12
SEPT7, 12
PRKACB, 12
DLG1, 12
TNRC18, 12
COMMD1, 12
HIVEP1, 12
CAMKMT, 12
UBE2G1, 12
N6AMT1, 12
DHX15, 12
ARHGEF12, 12
CREBBP, 11
FIP1L1, 11
ACTR3, 11
EPB41L2, 11
NCAPH2, 11
TTC7A, 11
LTBP1, 11
FAM214A, 11
UNC13B, 11
ACSF3, 11
FEM1C, 11
OSBPL9, 11
GRB10, 11
TRPM7, 11
VMP1, 11
SLCO1B3, 11
PRKAG2, 11
DNMT3A, 11
HK2, 11
SPATA6, 11
KDM2A, 11
RAPGEF1, 11
AATF, 11
GRK2, 11
KIF26B, 11
GRIA4, 11
CFLAR, 11
ST7, 11
PPP1R12B, 11
ARHGEF3, 11
EXOSC2, 11
CPNE5, 11
ANXA6, 11
L3MBTL3, 11
DMGDH, 11
RPN2, 11
IRF8, 11
MFHAS1, 11
SOX6, 11
BMPER, 11
MARCH6, 11
JAZF1, 11
ACO1, 11
SEMA6A, 11
ANK1, 11
SNRNP70, 11
AFF4, 11
MAGI2, 11
INVS, 11
RIC1, 11
SAFB2, 11
GPNMB, 11
ITPK1, 11
PAN3, 11
HSPG2, 11
HECW2, 11
MAPK14, 11
TRA2B, 11
GALNT10, 11
NFAT5, 11
ZZZ3, 11
MX1, 11
ABCD3, 11
ELP4, 11
SWAP70, 11
COBL, 11
MYO5B, 11
PUM2, 11
ADAM9, 11
FMO5, 11
PARP14, 11
MPDZ, 11
FAM208A, 11
NRP2, 11
IMMT, 11
CUL4A, 11
YAF2, 11
SLC6A11, 11
SIPA1L1, 11
B3GLCT, 11
SLC9A1, 11
MYO1E, 11
GPATCH2, 11
WWTR1, 11
PIGL, 11
RETREG1, 11
SEC22A, 11
THADA, 11
ARHGAP21, 11
RMDN1, 11
LMBR1, 11
IL6R, 11
DYRK1A, 11
ACVR1, 11
TAT, 11
ATXN7, 11
CHM, 11
DPY19L3, 11
RPS6KC1, 11
PDXK, 11
ZCCHC24, 11
MAP4K3, 11
CLASP1, 11
PREP, 11
WNK1, 11
SORBS1, 11
MBP, 11
AHCYL2, 11
MAN1A1, 11
PEX14, 11
NSD3, 11
PLEKHG1, 11
TBC1D22B, 10
ADCY5, 10
ATP13A3, 10
DIAPH1, 10
C6orf106, 10
BHMT, 10
ALAS1, 10
GSE1, 10
GFM2, 10
FCHO2, 10
GRB14, 10
COG6, 10
RPS6KA5, 10
MSR1, 10
PPP2R2A, 10
STK39, 10
NF1, 10
RREB1, 10
EBF1, 10
MLXIP, 10
ATG7, 10
CDK5RAP2, 10
AUH, 10
SGK1, 10
FAM91A1, 10
HGF, 10
RNF130, 10
ADCY9, 10
TBL2, 10
DSE, 10
TBC1D8, 10
CNTRL, 10
CDK19, 10
ROBO1, 10
THSD7A, 10
ZSWIM6, 10
GPR107, 10
SCFD2, 10
PPP2R5A, 10
PELI2, 10
SH3GL1, 10
UBR3, 10
COLEC12, 10
CAPZB, 10
CRAT, 10
FOXJ3, 10
NNT, 10
BPTF, 10
PRR16, 10
PCCA, 10
HAUS3, 10
TCIRG1, 10
PSME4, 10
USP24, 10
RASAL2, 10
ATP6V0A1, 10
CLPB, 10
ARFGAP2, 10
CLTC, 10
ERICH6, 10
TGFBR2, 10
KDM2B, 10
SLIT2, 10
COBLL1, 10
ESF1, 10
SH3PXD2A, 10
SOCS2, 10
ROCK1, 10
ABI1, 10
USP48, 10
CNOT10, 10
PDK4, 10
CADM1, 10
MED27, 10
SPEN, 10
MYH9, 10
ABR, 10
ADAM18, 10
PDS5A, 10
PPP2R5E, 10
LNPEP, 10
EMSY, 10
RANBP3, 10
SPPL3, 10
CTDSPL2, 10
ITGAV, 10
SEC24A, 10
RDH16, 10
PHF21A, 10
MSRA, 10
ACSL4, 10
MAOB, 10
TMEM154, 10
APBB1IP, 10
TMEM135, 10
RIN2, 10
MOB3B, 10
SAMHD1, 10
USP6NL, 10
DOCK9, 10
SMG6, 10
KSR1, 10
OCIAD1, 10
FAM151B, 10
RGL2, 10
NGLY1, 10
GOLIM4, 10
RBM33, 10
IL1R2, 10
DGKD, 10
FN1, 10
CRELD2, 10
COX10, 10
ABTB2, 10
VIMP, 10
KANK1, 10
ARID5B, 10
DHRS3, 10
NADK, 10
IBTK, 10
SH3RF1, 10
DPH6, 10
FBLN1, 10
AFG1L, 10
GNPTAB, 10
PSMB7, 10
SLC16A7, 9
BIVM-ERCC5, 9
TRAFD1, 9
IRF1, 9
SHROOM2, 9
KDM1A, 9
NFYC, 9
ATG10, 9
LARP1B, 9
BRWD1, 9
RALGAPB, 9
PLK2, 9
CASK, 9
PARVA, 9
CI-MPR, 9
MARCH8, 9
BTAF1, 9
HDAC9, 9
RUFY3, 9
SEC16B, 9
MGEA5, 9
FSD1L, 9
B2M, 9
FGGY, 9
PPM1A, 9
PPIB, 9
KPNA1, 9
STAT5B, 9
C19orf57, 9
ABLIM3, 9
MSTO1, 9
YTHDC1, 9
COL4A3BP, 9
TMEM39A, 9
SLC4A7, 9
SYNJ1, 9
NUAK1, 9
RAB5A, 9
ITFG1, 9
GPLD1, 9
GNA12, 9
PHC3, 9
KIF6, 9
ITK, 9
COL6A3, 9
NUP210, 9
MARCO, 9
RNF4, 9
STEAP3, 9
RSF1, 9
KIF13B, 9
CDO1, 9
LONP2, 9
PISD, 9
RNF13, 9
ELF2, 9
CYLD, 9
CYP7A1, 9
HMGCL, 9
KTN1, 9
EXT2, 9
INSIG1, 9
SVIL, 9
YME1L1, 9
MET, 9
PTCRA, 9
CD28, 9
PPARGC1A, 9
SEL1L, 9
INTS3, 9
C6, 9
PFKFB3, 9
CCDC88A, 9
TPD52, 9
SNTB1, 9
C8orf34, 9
ARHGEF11, 9
ATL2, 9
TBC1D2B, 9
RYR3, 9
ADGRF5, 9
WASL, 9
LRRC28, 9
DENND1B, 9
NCOA2, 9
LPCAT2, 9
PPP1R9A, 9
CAMK2G, 9
ZC3HAV1, 9
TSC22D2, 9
MYO5A, 9
FNBP1, 9
FAM35A, 9
ARMC7, 9
CCDC6, 9
LARP1, 9
MGMT, 9
MAP2K5, 9
PTK2, 9
EIF2AK3, 9
DCLRE1C, 9
N4BP2, 9
SEC23A, 9
PIP5K1A, 9
HERC1, 9
MYO9B, 9
GLS, 9
KIAA1109, 9
ATXN3L, 9
AGTPBP1, 9
PPFIA1, 9
MIER1, 9
IGHM, 9
HERC3, 9
ATG9A, 9
TESK2, 9
DOCK7, 9
KDM4C, 9
DCTN1, 9
DCLK1, 9
C10orf76, 9
CDC40, 9
GRK6, 9
C2CD5, 9
CSNK1G1, 9
USP31, 9
LARGE1, 9
TAOK3, 9
TASP1, 9
AGPAT4, 9
ARHGAP25, 9
TCF4, 9
EPB41, 9
ZZEF1, 9
F10, 9
MICU3, 9
DCUN1D4, 9
COG5, 9
PEX7, 9
ST6GAL1, 9
SIK3, 9
ATF7IP, 9
CALD1, 9
LRP1, 9
BSDC1, 8
HNMT, 8
P2RX4, 8
PRKG1, 8
EDARADD, 8
CD2AP, 8
SAMD8, 8
ARGLU1, 8
TTYH3, 8
C8A, 8
CCDC171, 8
IQSEC1, 8
SHROOM4, 8
SORBS2, 8
TMEM245, 8
TRIO, 8
NRBP2, 8
ADAMTS6, 8
GAPDH, 8
ALDOB, 8
PCDHB2, 8
PQLC1, 8
TRMT11, 8
ATE1, 8
SS18, 8
COQ10B, 8
FAH, 8
UBE4B, 8
ST7L, 8
TMEM201, 8
NIPA1, 8
FAM126A, 8
NCK2, 8
WWOX, 8
ZSWIM4, 8
PDGFD, 8
BCAR3, 8
DGCR8, 8
NAV3, 8
STAG2, 8
VCL, 8
UBL3, 8
LSM14A, 8
FBRSL1, 8
DLA-64, 8
GPBP1L1, 8
RCAN1, 8
TAF15, 8
HPN, 8
HSD17B13, 8
ZMIZ1, 8
SLIT3, 8
UGGT2, 8
SLC15A4, 8
SKAP1, 8
SGMS1, 8
CORO1C, 8
IDH1, 8
ASIC2, 8
BNC2, 8
ETV5, 8
NPEPPS, 8
EPB41L5, 8
AP2A2, 8
MGAT4A, 8
F2, 8
ITCH, 8
UPB1, 8
AUTS2, 8
VCAN, 8
SATB1, 8
CAT, 8
SLC25A21, 8
ADIPOR2, 8
TTC17, 8
PHLPP2, 8
RGS3, 8
EIF4EBP3, 8
BMP1, 8
FBXO3, 8
HHAT, 8
RTN4, 8
MAPK6, 8
UIMC1, 8
PPHLN1, 8
ZBTB20, 8
CTSB, 8
LAMC1, 8
MLH1, 8
ELF1, 8
CHD7, 8
HDAC8, 8
FGB, 8
FAM168A, 8
ARHGAP35, 8
CDC42BPB, 8
TAOK1, 8
EVL, 8
ZDHHC23, 8
ECE1, 8
CCNT2, 8
PIK3C3, 8
UPF1, 8
NECAP1, 8
ERI3, 8
C11orf54, 8
ST3GAL5, 8
ARAP1, 8
GPR176, 8
DDX50, 8
BBX, 8
NUP153, 8
PBX3, 8
A1CF, 8
DLGAP4, 8
SRBD1, 8
OTUD5, 8
ARID4B, 8
METTL9, 8
GTF2I, 8
RAPH1, 8
ARL15, 8
RC3H1, 8
NAALADL2, 8
MTDH, 8
UBE2Q1, 8
FNIP1, 8
SC5D, 8
ANKRD28, 8
RTN3, 8
SNX9, 8
SLC22A3, 8
LMTK2, 8
DAB2, 8
SMAD2, 8
WWC1, 8
MINDY3, 8
PLCB3, 8
MAP3K5, 8
PIEZO1, 8
U2SURP, 8
ACAP2, 8
MICU2, 8
TMEM123, 8
HECTD1, 8
HDAC10, 8
ATG2B, 8
LCP1, 8
KDM7A, 8
PKD2, 8
SEMA5A, 8
KIDINS220, 8
TRIB2, 8
KIAA2026, 8
WDFY2, 8
PNKD, 8
WDR75, 8
RASA2, 8
RAC1, 8
TTC3, 8
GUF1, 8
IKBKAP, 8
KLHL8, 8
PPA1, 8
NEK1, 8
CA10, 8
GGACT, 8
LMO2, 8
WIPF2, 8
SLC25A25, 8
TMEM65, 8
TET3, 8
SGCD, 8
MAPKAPK3, 8
RSAD2, 8
CCDC170, 8
A2M, 8
PPP2R1B, 8
USP7, 8
C22H16orf87, 8
FKBP15, 8
REV3L, 8
ATP2B1, 8
PCDHAC2, 8
CREB1, 8
TMED10, 8
WDR33, 8
SNX3, 8
CD5L, 8
DERA, 8
ST8SIA4, 8
EPG5, 8
NEDD4, 8
PHKA1, 8
TUSC3, 8
PPP4R3A, 8
CLCN7, 8
MAP7D1, 8
PPFIBP2, 8
DXO, 8
CPEB4, 8
TMEM104, 8
PTDSS1, 8
CACNA1C, 8
FRMD4B, 8
OSBPL11, 8
APOH, 8
UBR2, 7
HACL1, 7
MTMR10, 7
ABCC2, 7
DGUOK, 7
TXNRD1, 7
RIOK2, 7
GAB1, 7
CSAD, 7
PRPF40A, 7
C2CD3, 7
STRN, 7
SESTD1, 7
NELL2, 7
C19orf81, 7
GSK3B, 7
ZDHHC20, 7
APH1A, 7
PAXBP1, 7
C3orf67, 7
QDPR, 7
COL6A5, 7
SAFB, 7
TDO2, 7
TPP2, 7
HACE1, 7
ALDH8A1, 7
CEP85L, 7
PPP1R18, 7
RNF19A, 7
bcl-xL, 7
XRN1, 7
STAG1, 7
ARFGEF1, 7
ZMYM2, 7
C20orf194, 7
KIAA1671, 7
LDLRAD4, 7
PTBP2, 7
CAPRIN1, 7
PAPSS1, 7
KDR, 7
CHD9, 7
KREMEN1, 7
LUC7L, 7
TANC2, 7
AMDHD1, 7
ZXDC, 7
PIAS1, 7
ATXN2L, 7
CEP135, 7
CPT2, 7
FAM49B, 7
PJA2, 7
WAPL, 7
KLHL2, 7
DCAF1, 7
SIN3B, 7
PTCH1, 7
RBP4, 7
DTNBP1, 7
ACIN1, 7
HAGH, 7
TMEM165, 7
TK1, 7
IFNGR1, 7
STK24, 7
CHFR, 7
RHBDD1, 7
TRA2A, 7
SLC43A2, 7
CDH8, 7
RFNG, 7
AGO4, 7
CSNK1G3, 7
CDKN2B, 7
SCN8A, 7
EPHA3, 7
ACSS2, 7
PKHD1, 7
EYA4, 7
USP32, 7
PTPRJ, 7
B3GALNT2, 7
HPS3, 7
STT3B, 7
VAPB, 7
ZNF135, 7
