, 15942
PEBP1, 35
RPL19, 35
COL6A1, 35
YTHDF3, 35
ARHGAP5, 35
FBXW2, 35
AGT, 35
PC, 35
OSGEPL1, 35
AKAP9, 35
GCLC, 35
MUT, 35
EIF4G1, 35
SDHA, 35
ERAP1, 35
PKLR, 35
SLC30A1, 35
LARP1, 34
RPL5, 34
RPL28, 34
SLC15A1, 34
PRKAR1A, 34
MEGF6, 34
ATRN, 34
SSR1, 34
CDC42BPB, 34
AMFR, 34
RPS27, 34
EPAS1, 34
BPI, 34
GANAB, 34
MDN1, 34
TMEM30A, 34
ACOX1, 34
PNP, 34
WNK1, 34
SKP1, 33
HECTD4, 33
SPG11, 33
ADAR, 33
LPIN2, 33
CNBP, 33
UGP2, 33
PGM1, 33
FCGRT, 33
TCN2, 33
AHCTF1, 33
EBPL, 33
PPIB, 33
STT3B, 33
MX1, 33
NDUFS2, 33
LUM, 33
RPS11, 33
CUL4A, 33
DHDH, 32
TGM2, 32
CTSA, 32
GNMT, 32
ITGA9, 32
NCOR1, 32
GRN, 32
PLD3, 32
ARL6IP1, 32
GLG1, 32
DLA-DQB1, 32
PBLD, 32
TFRC, 32
AKAP12, 32
TM9SF2, 32
ATP11C, 32
PLK2, 32
PTPRF, 32
INTS6, 32
MTHFD1, 32
SAR1B, 32
MAP3K1, 32
PTEN, 32
DLA-64, 32
CLDN10, 32
EPHX2, 32
BCHE, 32
MYH14, 32
HTT, 32
DSP, 32
ACADL, 31
SF3B3, 31
RBBP4, 31
DSE, 31
PROX1, 31
ECH1, 31
RXRA, 31
ATP8B1, 31
LTBP2, 31
AASS, 31
TOP2B, 31
PRKCA, 31
UGT2A3, 31
NR3C1, 31
EGFR, 31
SLC16A7, 31
FBLN5, 30
ATP2B1, 30
FBXO21, 30
PHLPP1, 30
BZW1, 30
EIF4EBP3, 30
SLC22A1, 30
WDR1, 30
LRG1, 30
LGMN, 30
VWA8, 30
ZEB2, 30
PICALM, 30
HSD17B14, 30
ARHGAP35, 30
UHRF1BP1L, 30
SELENBP1, 30
PDXDC1, 30
RPS3, 30
GOT2, 30
F8, 30
SCPEP1, 30
SOD1, 30
SOD2, 30
PECAM1, 29
RNF103, 29
TBL1Y, 29
KANSL1L, 29
CMBL, 29
RAF1, 29
MGA, 29
A1CF, 29
CROT, 29
APLP2, 29
TGOLN2, 29
MAP4, 29
SEC23A, 29
SC5D, 29
ACSF2, 29
VCAM1, 29
WDFY3, 29
PRKDC, 29
ANKRD11, 29
C11orf54, 29
MCCC2, 29
ACAT1, 29
MCFD2, 29
RRBP1, 29
GOLGA4, 29
FBN1, 29
USP47, 29
IGFBP4, 29
SLC38A3, 29
PPARA, 29
SEL1L, 29
SMARCA5, 29
TRPC4AP, 29
ABCC9, 29
NUMA1, 29
DNASE1L3, 28
POLR2A, 28
LGALS8, 28
BTD, 28
HNF4A, 28
CAND1, 28
RPL7A, 28
MED13L, 28
TRIM25, 28
CTSL, 28
UGGT1, 28
ADAMTSL2, 28
PTPRS, 28
YME1L1, 28
ATP5F1, 28
TGFBR3, 28
PDCD4, 28
ADGRL2, 28
VNN1, 28
PIK3R1, 28
AFDN, 28
PDCD6IP, 28
ATP2A2, 27
FOXRED1, 27
PCSK6, 27
ATF4, 27
RPN1, 27
SLC10A1, 27
SPEN, 27
RNF19A, 27
APOA5, 27
GNAI2, 27
TRANK1, 27
FRYL, 27
IPO7, 27
ACTR3, 27
XPO1, 27
ATP6AP2, 27
DGAT2, 27
CTSH, 27
SEC24A, 27
PLBD2, 27
TM4SF1, 27
SLC6A1, 27
KLKB1, 27
PLIN2, 27
ERBB2, 27
BBOX1, 27
IPO5, 27
ARFGEF2, 27
EIF5, 26
DOCK1, 26
LAMB2, 26
SEC23IP, 26
CRISPLD2, 26
WLS, 26
HSD11B1, 26
IL13RA1, 26
KIF13B, 26
MFAP4, 26
GHITM, 26
CHD9, 26
HSD3B7, 26
MON2, 26
DDX60, 26
HAO1, 26
C1RL, 26
LPGAT1, 26
AP2B1, 26
ECI2, 26
DDX58, 26
PUM2, 26
AARS, 26
PEX5, 26
MAPK9, 26
AP2M1, 26
ODC1, 26
PDE3B, 26
EIF3E, 26
NOTCH1, 26
STARD10, 26
LRP6, 26
UPB1, 26
OLFML3, 25
PGRMC1, 25
MARC1, 25
ANXA5, 25
GOLGB1, 25
VPS35, 25
GUK1, 25
HNRNPF, 25
DENND5B, 25
ITGAL, 25
TPST1, 25
PPP2R5A, 25
LYZ, 25
ABHD5, 25
MMP19, 25
VPS13B, 25
HADH, 25
PRR14L, 25
NAMPT, 25
SQLE, 25
ARF4, 25
CPN2, 25
UBE4A, 25
PGRMC2, 25
CYLD, 25
RDX, 25
SDHB, 25
UOX, 25
ELOVL5, 25
FNIP2, 25
SLC41A2, 25
RPS14, 25
USP7, 25
IFNGR1, 25
FADS2, 25
FAM214A, 25
ACO2, 25
CTSF, 25
RPL18, 25
CALM3, 24
UPF1, 24
SCAF11, 24
RPS18, 24
MTDH, 24
TPR, 24
OGT, 24
ACSS1, 24
EIF1, 24
PBRM1, 24
SH3BP5, 24
EDEM1, 24
SCARB2, 24
LRP10, 24
MARCH5, 24
TUBB, 24
AKR1E2, 24
MASP1, 24
MYH11, 24
PRDX3, 24
PANK3, 24
PSME4, 24
RHBG, 24
RIC1, 24
ZC3HAV1, 24
MTUS1, 24
ACSS2, 24
KANK1, 24
SDHC, 24
CCT5, 24
COLEC11, 24
IL1RAP, 24
NUFIP2, 24
RPL3, 24
SPR, 24
MPHOSPH8, 24
WAPL, 24
ANK3, 24
ATRX, 24
CYFIP1, 24
ATP8A1, 24
SMPDL3A, 24
ARCN1, 24
MPDZ, 24
ACADSB, 23
NABP2, 23
MFN1, 23
GTF3C1, 23
RPL35A, 23
PSMD1, 23
CD63, 23
SUN1, 23
GPI, 23
GPAM, 23
CCT8, 23
GCN1, 23
SGPL1, 23
VSIG4, 23
TPP1, 23
RNF130, 23
CEP350, 23
SAT1, 23
NPC1, 23
ACSS3, 23
ENTPD5, 23
NHLRC2, 23
CCT6A, 23
CD164, 23
RAPGEF2, 23
SH3D19, 23
ETS1, 23
BMPR2, 23
GDA, 23
PSMD3, 23
DPY19L1, 23
FAH, 23
ATG2B, 23
ATP11A, 23
PRRC2B, 23
ADAMTS13, 23
AADAC, 23
SLC44A1, 23
DENND4A, 23
CPSF2, 23
IGFBP7, 23
MYO1D, 22
NPNT, 22
UBA1, 22
PSMC2, 22
MST1, 22
ITPR2, 22
PPP4R3B, 22
CES2, 22
ITGB5, 22
GJB1, 22
SQSTM1, 22
RTN3, 22
ESD, 22
PHB2, 22
RAB3GAP2, 22
RNASEL, 22
TRAPPC8, 22
NPEPPS, 22
UBQLN1, 22
CCL16, 22
WDR11, 22
DDOST, 22
RAPH1, 22
SND1, 22
HIF1A, 22
DIAPH1, 22
PI4KA, 22
SLC25A6, 22
PLXNB2, 22
FTCD, 22
TMEM176B, 22
ROCK1, 22
TM9SF3, 22
ABCC2, 22
LCAT, 22
LAP3, 22
IVNS1ABP, 22
GHR, 22
SIPA1L1, 22
CNDP2, 22
SARAF, 22
WDFY4, 22
SPG20, 22
LPCAT3, 22
SLC25A47, 22
UQCRFS1, 22
TAP1, 22
TXN, 22
TJP1, 22
SBNO1, 22
OAZ1, 22
LRRC8D, 22
HAAO, 22
ACTN1, 22
NDUFA8, 22
PSMC6, 22
BMP2K, 22
GSTO1, 22
CYB5R3, 22
EID1, 21
MRPL39, 21
KIAA1551, 21
PDK4, 21
BRWD1, 21
FDPS, 21
ERCC4, 21
AOC3, 21
LTBP1, 21
BNIP3, 21
PERP, 21
OSBPL1A, 21
LMAN2, 21
ATP2B4, 21
CUL3, 21
RIF1, 21
SAMM50, 21
SLC3A2, 21
TFR2, 21
RPS15A, 21
SLC30A5, 21
ZBTB38, 21
PPM1B, 21
APH1A, 21
SIDT2, 21
ADNP, 21
EP400, 21
GNAS, 21
KDM5A, 21
RABGAP1, 21
FKBP4, 21
INHBC, 21
ANKRD50, 21
LGR4, 21
SCARB1, 21
SLC11A1, 21
TRIP11, 21
REV3L, 21
ANTXR2, 21
EMILIN1, 21
CALCOCO2, 21
SLC16A1, 21
XPO6, 21
ANXA7, 21
CCNG1, 21
RPS17, 21
PCM1, 21
RPS12, 21
UCP2, 21
PRELP, 20
PLA2G7, 20
EFR3A, 20
DOCK2, 20
DDX1, 20
H3F3A, 20
ATF5, 20
FAAH, 20
PAPOLA, 20
INPP4A, 20
PATJ, 20
SNX19, 20
PTK2, 20
NUP214, 20
MGLL, 20
ACSM5, 20
SLC25A4, 20
VCAN, 20
ACSL3, 20
USO1, 20
SLC25A30, 20
TNKS1BP1, 20
RPL7, 20
PCNX3, 20
ZFYVE16, 20
PCDH1, 20
CAPRIN1, 20
LMO7, 20
SLC39A14, 20
PIEZO1, 20
NIPSNAP3B, 20
GPAA1, 20
SHBG, 20
KPNB1, 20
TAGLN, 20
ABCB6, 20
HEATR5A, 20
TMEM19, 20
ADGRA3, 20
TXNDC11, 20
HGFAC, 20
MXRA5, 20
UPF2, 20
EXT2, 20
SERPINA11, 20
NOL10, 20
ADGRE1, 20
ECHS1, 20
SRGN, 20
AP1B1, 20
THRAP3, 20
PPP2CB, 20
EIF5B, 19
CALD1, 19
MSN, 19
COG2, 19
G3BP1, 19
ADGRF5, 19
VPS11, 19
RAB1A, 19
ABCE1, 19
WASHC5, 19
MSR1, 19
MGEA5, 19
PTPRJ, 19
