, 104600
HAAO, 128
MYH10, 128
EXT2, 128
ECHDC3, 128
SLC16A10, 128
ZZZ3, 128
ITPR2, 127
OSGEPL1, 127
PDCD6IP, 127
TSKU, 127
CDHR2, 127
FKBP15, 127
INHBC, 126
RPS10, 126
HYOU1, 126
DEPDC7, 126
KARS, 126
ITFG1, 126
TM7SF2, 125
AKAP12, 125
MTUS1, 125
ROBO1, 125
SSR1, 124
PSMD2, 124
TKFC, 124
ACAT1, 123
SERBP1, 123
PGRMC2, 123
SCCPDH, 123
TNRC6A, 123
WBP1L, 123
ETNK2, 123
BCHE, 122
C8orf4, 122
LRRC8B, 122
SLC4A4, 122
TGFBR2, 122
NME1, 122
TMPRSS6, 121
PGAM4, 121
PTPRJ, 121
SLC25A1, 121
EXT1, 121
KLKB1, 121
ARFGEF2, 121
PPM1B, 121
TRAPPC11, 120
SLC16A7, 120
PRRC2A, 120
SEPT2, 120
CAPRIN1, 120
INSIG2, 120
ETFA, 120
SETX, 120
MAP4, 120
AP2M1, 120
PRKDC, 120
GCN1, 119
WDR1, 119
ABLIM3, 119
HECTD4, 119
NPC1, 118
IPO5, 118
UGCG, 118
ADNP, 118
CLEC4F, 117
ABCC9, 117
ZFP36L1, 117
LEAP2, 117
ETHE1, 117
PRPF4B, 117
METTL7B, 117
ANKRD50, 117
NUCB2, 117
SND1, 117
ACSS2, 117
DDX58, 117
HYKK, 117
NIPA2, 117
MYO18A, 117
YTHDF3, 116
AP2B1, 116
ATRX, 116
HEXB, 116
CAST, 116
SLC6A6, 116
GSTM4, 116
FEM1C, 116
PHLPP1, 115
ADK, 115
ANTXR2, 115
PCMTD1, 115
FLNA, 115
TNPO1, 115
AKAP2, 115
SEMA4G, 115
PDIA5, 115
LAMB1, 115
PLS3, 115
ND2, 115
SHMT2, 115
DOCK7, 115
CHD2, 115
INS, 114
TOMM70, 114
IGF2, 114
NPNT, 114
SF3B3, 114
HMGCL, 114
FUCA2, 114
ANKRD11, 114
PPP2R5C, 113
SCARB1, 113
PICALM, 113
CTR9, 113
RFC1, 113
SLC16A1, 113
MON2, 113
TOPBP1, 113
IFI44, 112
WDR11, 112
TXNDC11, 112
TRIM28, 112
OAZ1, 112
FDFT1, 112
PGM2, 112
AREL1, 112
MGAT4B, 112
GPC3, 112
MAP3K1, 112
TTC37, 112
HNF4A, 112
PLEKHA5, 112
PANK3, 111
TTC3, 111
NQO1, 111
RARRES2, 111
AKR1E2, 111
SOD1, 111
LIMA1, 111
LRP10, 111
TM4SF1, 111
GPT, 110
KIF21A, 110
TGOLN2, 110
AP1B1, 110
TNRC18, 110
DDX1, 110
DCTN1, 109
FARP1, 109
ECE1, 109
DNAJC13, 109
MPDZ, 109
CYB5R3, 109
ADAM9, 109
SENP6, 109
CD2AP, 109
ANKRD12, 109
PRKAR1A, 109
PPP1CB, 109
CGN, 109
CREBBP, 108
HSD3B7, 108
ABCD4, 108
FAH, 108
TPM1, 108
ALG12, 108
FEM1B, 108
RIF1, 108
COL14A1, 108
CCDC88A, 107
PHB2, 107
RPL35, 107
KDR, 107
ZMPSTE24, 107
LYST, 107
CTSA, 107
WASHC5, 107
HAL, 106
NFIA, 106
REV3L, 106
UBE3C, 106
AP3B1, 106
EIF5B, 106
SLC15A1, 106
ST3GAL6, 106
UBE3A, 105
DENND4C, 105
ERCC4, 105
TRIM25, 105
PI4KA, 105
ARHGAP12, 105
CMTM6, 105
NUP98, 104
LPGAT1, 104
TGM2, 104
TOB1, 104
SIDT2, 104
CCT2, 104
BPTF, 104
TST, 104
MBTPS1, 104
PCM1, 104
ANXA7, 104
HNRNPA2B1, 104
NPEPPS, 104
GPAT4, 104
PIK3C2A, 103
CUL3, 103
PPP1CA, 103
CLPTM1, 103
NUP210, 103
RNF13, 103
PTPRC, 103
SEC23A, 103
ZBTB10, 103
RPL10A, 103
TXN, 103
MGAT2, 102
GNPTAB, 102
TRAPPC8, 102
PPP2CA, 102
FAM208B, 102
EIF3D, 102
TRPC4AP, 102
HGSNAT, 102
PCDH1, 102
ACOT13, 102
PLEKHM2, 102
THRAP3, 102
KDM5A, 102
RNF19A, 102
S100A6, 102
JUN, 102
NT5E, 101
CCT8, 101
LAP3, 101
RAF1, 101
COL6A1, 101
DLD, 101
GPI, 101
MCL1, 101
SEC24C, 101
IRF2BPL, 101
PAPOLA, 101
GCGR, 101
AGPAT5, 101
IFIH1, 101
FNDC3B, 101
VPS41, 101
GDI1, 100
UBA52, 100
PLK2, 100
USF3, 100
MFSD2A, 100
PDS5A, 100
PDLIM5, 100
MX1, 100
NCEH1, 100
MCM3AP, 100
PKP4, 100
TGFBI, 100
CYP2U1, 99
NADK, 99
PRDX4, 99
RAD21, 99
ODC1, 99
HNRNPM, 99
RASA1, 99
RPS15A, 99
LACTB2, 99
EPCAM, 99
COL4A3BP, 98
WDTC1, 98
STAU1, 98
PLD3, 98
GCKR, 98
INTS6, 98
DAAM1, 98
PTGFRN, 98
TMEM131, 98
RSU1, 98
COQ8A, 98
FKBP8, 98
IL33, 98
EPG5, 98
PMM1, 98
ATP11A, 98
PCYT2, 98
UBQLN1, 98
MGA, 98
MTOR, 97
GHITM, 97
DNAJC22, 97
SERINC3, 97
CNN3, 97
MAP2K2, 97
DHRS7, 97
ZNF148, 97
AP1G1, 97
NEK9, 96
CPT2, 96
PIPOX, 96
ELL2, 96
WDFY4, 96
MED23, 96
NOP53, 96
ESYT1, 96
PPARA, 96
TM4SF4, 96
LCAT, 96
ENPP1, 96
EFR3A, 96
PPP4R3A, 96
PUM1, 96
KMT2A, 96
HNRNPF, 96
WFS1, 96
MYO1D, 96
ZYG11B, 95
SECISBP2L, 95
PDZD8, 95
SLC25A47, 95
SNX14, 95
RPL14, 95
COL5A2, 95
KIAA0319L, 95
GMPS, 95
MTMR4, 95
EIF4G3, 94
GOLIM4, 94
EIF3M, 94
RETREG1, 94
MST1, 94
MCFD2, 94
TMEM30A, 94
SLIT3, 94
APOC2, 94
GRN, 94
IFNGR1, 94
TMEM63B, 94
ABHD5, 94
CREB3L3, 94
HNMT, 94
TBC1D8, 93
ADIPOR1, 93
TNS1, 93
SGMS1, 93
HSPA4, 93
CLASP2, 93
PINK1, 93
PIGT, 93
PGAP1, 92
PARP1, 92
BRD4, 92
MYO1E, 92
FRYL, 92
PCBD1, 92
GAK, 92
CEBPB, 92
PPM1A, 92
MCCC2, 92
KIF1C, 92
CLN5, 92
KDELR2, 92
NR2F6, 92
KIF13B, 92
EDEM1, 92
ANKLE2, 92
BAZ1B, 92
SH3BP5, 91
DLA-64, 91
RPSA, 91
MAPK14, 91
ALDH8A1, 91
HLTF, 91
COL4A2, 91
BTBD1, 91
LY6E, 91
APH1A, 91
IBTK, 91
DAPK1, 91
ATF5, 91
HEATR5B, 91
DNAJA2, 91
CPSF2, 91
VDAC1, 91
ACSL3, 91
SDR16C5, 91
GAPVD1, 91
GSPT1, 90
CNDP2, 90
CLPTM1L, 90
ARMCX3, 90
EFCAB14, 90
CALCOCO2, 90
NDUFS5, 90
ZMYM2, 90
RPS27, 90
DIAPH2, 90
THAP12, 90
VDAC2, 90
UPF2, 90
UQCRC1, 90
MYC, 90
SAT1, 90
UBR2, 90
EP400, 90
PKP2, 90
CAPZA2, 89
LARS, 89
EXTL3, 89
AFF1, 89
WWC2, 89
ARSA, 89
ALMS1, 89
SLC3A2, 89
PTP4A1, 89
RBBP6, 89
RPS17, 89
COX4I1, 89
TBC1D9B, 89
NEK4, 89
PPA1, 89
ATL3, 89
BMP2K, 88
DYSF, 88
MOSPD2, 88
IRF3, 88
R3HDM2, 88
TRAPPC9, 88
AGMAT, 88
IVD, 88
TULP3, 88
EHBP1, 88
CUL9, 88
G3BP1, 88
ICAM1, 88
ARID1A, 88
PEX1, 88
AFTPH, 88
NUP153, 88
CHD8, 88
TOR1AIP1, 88
IPO11, 88
TPP1, 88
ZMYM4, 88
EXOC4, 88
THBS2, 87
ADAMDEC1, 87
SVIL, 87
CYTB, 87
ECH1, 87
PUF60, 87
UBE3B, 87
PRPF40A, 87
FAM91A1, 87
ARFGAP3, 87
STAM2, 87
EMILIN1, 87
PCBP1, 87
HNRNPUL1, 86
VCAM1, 86
PAPSS2, 86
ABHD2, 86
METTL7A, 86
NCLN, 86
PPP1CC, 86
MOXD1, 86
NCOA2, 86
EPT1, 86
MEGF6, 86
DECR1, 85
CMTR2, 85
TRPM7, 85
PARP9, 85
NUFIP2, 85
FYCO1, 85
CCT6A, 85
KLHDC2, 85
SOS1, 85
GRHPR, 85
FAM69A, 85
MMP19, 85
ACSM3, 85
ZKSCAN1, 85
BPI, 85
MARF1, 85
RBBP4, 85
OS9, 85
ATF7IP, 85
SBNO1, 85
PHKA2, 84
UNC45A, 84
SP3, 84
TSPAN12, 84
DLG1, 84
SEPT7, 84
ERC1, 84
FOXO3, 84
PARD3, 84
ERN1, 84
GCC2, 84
SEC24D, 84
KIAA2013, 84
SLC4A2, 83
HAGH, 83
MRC2, 83
AIFM2, 83
SDC4, 83
PIKFYVE, 83
SEC24B, 83
DNTTIP2, 83
SEC61A1, 83
PTEN, 83
FNIP1, 83
PNPLA7, 83
MFN1, 83
TRIO, 83
EML4, 83
CTSF, 83
FLII, 82
LRP6, 82
NCK1, 82
STAT6, 82
QSER1, 82
KIAA0922, 82
WLS, 82
KDM3B, 82
DYNC1I2, 82
DOCK4, 82
REEP5, 82
ARHGAP21, 82
ATR, 82
USP19, 82
ANO6, 82
HACL1, 82
SORD, 81
RPS21, 81
MTSS1, 81
EIF4H, 81
LGALS2, 81
DGAT2, 81
COPS2, 81
UPF1, 81
TKT, 81
CALU, 81
ZNF609, 81
ADAM23, 81
LANCL1, 81
SLC26A1, 81
ABHD15, 81
UQCRFS1, 81
APOA5, 81
KIF1B, 80
MSH6, 80
HNRNPR, 80
GBF1, 80
PBRM1, 80
RANBP3L, 80
OCIAD1, 80
GTF2I, 80
USP48, 80
