, 1102453
PTCRA, 102
MPDZ, 102
TRPM7, 102
UBE2R2, 102
MAN1A1, 101
LHFP, 101
CLASP2, 101
USP25, 101
SH3RF1, 101
SH3PXD2A, 101
CCDC91, 101
MAST4, 101
CSNK1G1, 101
PPP6R3, 100
VPS8, 100
VPS13C, 100
TBC1D22A, 100
POR, 100
AP3B2, 100
DOCK9, 100
KIF13B, 99
RERE, 99
ACBD6, 99
RAPGEF2, 99
WBP1L, 99
PDS5A, 99
TBXAS1, 99
IQGAP1, 99
IGHM, 99
YME1L1, 99
FAF1, 99
AFF3, 98
PLPP3, 98
CSNK1D, 98
LGALS8, 98
WWP2, 98
LTBP1, 98
VCL, 98
RAPH1, 98
CAT, 98
LIMK2, 98
C7, 98
HDAC9, 98
EPAS1, 98
FARS2, 98
MPHOSPH8, 97
SCUBE2, 97
RAB43, 97
AFDN, 97
HNRNPD, 97
ATP2A2, 97
CBFA2T2, 96
GOLGA4, 96
MET, 96
ERN1, 96
TRAPPC9, 96
NNT, 96
MYH9, 96
NEDD4L, 96
GIGYF2, 96
UGCG, 96
ELL2, 96
WWC2, 96
MARCH1, 95
ABCD3, 95
SPEN, 95
MAPK1, 95
CLINT1, 95
ANKRD10, 95
TNRC18, 95
ARHGEF7, 95
FBXO11, 95
FRMD4A, 95
COG5, 95
AACS, 95
ZMIZ1, 95
PLCE1, 94
PITPNB, 94
OSBPL1A, 94
ADIPOR2, 94
NCKAP5, 94
SLC2A9, 94
C8A, 94
TEAD1, 94
TNKS, 94
CHST11, 94
ARHGAP28, 94
SPAG9, 94
EIF4EBP3, 94
MGAT5, 94
FKBP15, 93
TACR1, 93
FBXW4, 93
TIA1, 93
MED13, 93
STK3, 93
SEPT7, 93
MYO5B, 93
NCOR2, 93
SNX9, 93
ZCCHC2, 93
ULK2, 93
ASH1L, 93
CDK13, 92
MAP3K1, 92
GALM, 92
ACAD11, 92
NFATC3, 92
RSF1, 92
ZDHHC18, 92
MED27, 92
LMBRD1, 92
TRIP12, 92
EPHX1, 92
