, 808
EFCAB14, 2
EDNRA, 2
COL4A1, 2
INTS5, 2
ADD3, 2
SEC14L2, 2
SLC38A3, 2
VPS13B, 2
ACADS, 2
XYLT1, 2
REV3L, 2
IRF5, 2
GAPVD1, 2
ADAM12, 2
IYD, 2
UPF1, 2
C8A, 2
SRGAP2, 2
HDAC5, 2
KCTD20, 2
HIST1H2AC, 2
CESdD1, 2
ANP32E, 2
STRN, 2
GADD45G, 2
RASSF4, 2
DIEXF, 2
AARS, 2
ATP6V1C1, 2
PLEKHG1, 2
ALB, 2
KAT6A, 2
INSIG2, 2
ERI3, 2
CPN1, 2
LYST, 2
MFAP3L, 2
TIMM21, 2
TAPBP, 2
SKP1, 2
TMEM45A, 2
MBP, 2
PRKCH, 2
EIF3M, 2
RNF38, 2
PNPLA1, 2
PIK3C3, 2
PNRC1, 2
PDLIM5, 2
PLSCR4, 2
MAPK6, 2
C4orf22, 2
FAF1, 2
LAS1L, 2
BRD7, 2
PROSER2, 2
SGK3, 2
DEDD, 2
CD151, 2
UBE2O, 2
EIF4EBP3, 2
EIF2S1, 2
CTBP1, 2
THBS4, 2
MICU1, 2
AAK1, 2
AP2B1, 2
RPS21, 2
POU2F3, 2
CDC42SE1, 2
PWP1, 2
SRC, 2
ABHD17A, 2
KLHL36, 2
TBC1D14, 2
TTC1, 2
RABAC1, 2
TYSND1, 2
SLC16A9, 2
ACACB, 2
ETFBKMT, 2
TAF15, 2
PRKAA2, 2
SNRPG, 2
PITPNM2, 2
PIK3CB, 2
SGSM2, 2
LEPR, 2
WASF2, 2
ABHD17B, 2
GAREM1, 2
CLCN4, 2
TRAF3, 2
ZKSCAN1, 2
CHKA, 2
ZC3H6, 2
ADGRE3, 2
KIAA1644, 1
LYN, 1
RNF144A, 1
SIN3A, 1
C17orf58, 1
HCLS1, 1
MYH14, 1
RNASEL, 1
OMA1, 1
HACD2, 1
HLA-DRB1, 1
LIPA, 1
TDRD15, 1
ZNF792, 1
IVNS1ABP, 1
DAB2, 1
ATP6V1B2, 1
UGT2A1, 1
ALS2, 1
NSDHL, 1
GTF2B, 1
MAPK1IP1L, 1
PBLD, 1
HPCAL1, 1
COMMD7, 1
C8G, 1
EEF2K, 1
RBMS2, 1
SNX33, 1
LIPC, 1
NEMF, 1
LYZ, 1
ZNF853, 1
UBL7, 1
USP3, 1
RILPL2, 1
CTDSPL2, 1
SLC20A2, 1
PHF3, 1
ACADM, 1
STRBP, 1
ZMYND8, 1
ITGA4, 1
CLASP1, 1
ADAMTS17, 1
GRB10, 1
ATAD2B, 1
RAB5C, 1
NFE2L2, 1
CALR, 1
MTHFD2L, 1
GLCE, 1
RPL37, 1
PLA2G12B, 1
PSENEN, 1
FIBP, 1
IPO7, 1
HERC1, 1
ZNF280D, 1
MEF2C, 1
PIK3R5, 1
BRWD1, 1
EIF1AX, 1
AFF1, 1
OCLN, 1
NCL, 1
ADNP, 1
BANP, 1
CCNB1IP1, 1
KLHDC3, 1
MKL2, 1
ASPN, 1
MTTP, 1
DDO, 1
SQSTM1, 1
SLC24A3, 1
SIGMAR1, 1
STX7, 1
PPP6R3, 1
ALG12, 1
SETBP1, 1
ZNF605, 1
THRA, 1
CACNA1E, 1
AFTPH, 1
CDK2, 1
MRPL51, 1
FGB, 1
RALGPS1, 1
FER, 1
SLC4A4, 1
PPHLN1, 1
ELMO1, 1
ZRANB1, 1
KPNA1, 1
ZSWIM3, 1
HIVEP1, 1
SHANK2, 1
LINS1, 1
TMPRSS6, 1
RBM12B, 1
TFR2, 1
EIF2AK2, 1
CBX5, 1
SPDL1, 1
GCLC, 1
NOTCH1, 1
GEMIN8, 1
SMU1, 1
RND3, 1
SUPT16H, 1
SLC38A2, 1
STRADA, 1
PRKCSH, 1
DCN, 1
NUFIP2, 1
SLC35C1, 1
SSFA2, 1
MAN1A1, 1
COPB2, 1
HECTD3, 1
MSL2, 1
RARRES2, 1
CCL4, 1
KCNK5, 1
MED24, 1
METTL25, 1
MEGF11, 1
SMIM19, 1
SEMA6D, 1
PHACTR1, 1
GULP1, 1
IRF1, 1
ANXA2, 1
QTRT2, 1
CSAD, 1
LPIN3, 1
SERPINF1, 1
FAM196A, 1
MAP2K2, 1
PHF14, 1
TACR1, 1
ZNF326, 1
RXFP1, 1
OTUD7B, 1
ABCG8, 1
TOX3, 1
BAZ2A, 1
INHBE, 1
SF3B3, 1
KLHDC2, 1
MSN, 1
CLDN2, 1
ANAPC2, 1
PLCG2, 1
CNDP2, 1
BIRC6, 1
