miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
cfa-mir-300	2	0.453197	N
cfa-mir-301a	12	2.719182	N
cfa-mir-301b	2	0.453197	N
cfa-mir-302a	1	0.226598	N
cfa-mir-302b	0	0.000000	N
cfa-mir-302c	0	0.000000	N
cfa-mir-302d	0	0.000000	N
cfa-mir-30a	32267	7311.653598	N
cfa-mir-30b	1556	352.587256	N
cfa-mir-30c-1	2099	475.630238	N
cfa-mir-30c-2	2215	501.915664	N
cfa-mir-30d	31903	7229.171746	N
cfa-mir-30e	12643	2864.884757	N
cfa-mir-31	70	15.861895	N
cfa-mir-32	862	195.327902	N
cfa-mir-320	2270	514.378581	N
cfa-mir-323	0	0.000000	N
cfa-mir-324	4	0.906394	N
cfa-mir-325	0	0.000000	N
cfa-mir-326	10	2.265985	N
cfa-mir-328	35	7.930947	N
cfa-mir-329a	0	0.000000	N
cfa-mir-329b	1	0.226598	N
cfa-mir-330	20	4.531970	N
cfa-mir-331	203	45.999494	N
cfa-mir-335	2	0.453197	N
cfa-mir-338	59	13.369311	N
cfa-mir-339-1	223	50.531464	N
cfa-mir-33a	12	2.719182	N
cfa-mir-33b	13	2.945780	N
cfa-mir-340	2302	521.629733	N
cfa-mir-342	68	15.408698	N
cfa-mir-345	4	0.906394	N
cfa-mir-346	0	0.000000	N
cfa-mir-34a	196	44.413305	N
cfa-mir-34b	0	0.000000	N
cfa-mir-34c	0	0.000000	N
cfa-mir-350	6	1.359591	N
cfa-mir-361	861	195.101303	N
cfa-mir-362	433	98.117148	N
cfa-mir-363	568	128.707944	N
cfa-mir-365-1	563	127.574952	N
cfa-mir-365-2	318	72.058321	N
cfa-mir-367	0	0.000000	N
cfa-mir-369	0	0.000000	N
cfa-mir-370	2	0.453197	N
cfa-mir-371	4	0.906394	N
cfa-mir-374a	1976	447.758624	N
cfa-mir-374b	533	120.776997	N
cfa-mir-375	9239	2093.543484	N
cfa-mir-376a-1	0	0.000000	N
cfa-mir-376a-2	0	0.000000	N
cfa-mir-376a-3	0	0.000000	N
cfa-mir-376b	0	0.000000	N
cfa-mir-376c	1	0.226598	N
cfa-mir-377	0	0.000000	N
cfa-mir-378	17179	3892.735524	N
cfa-mir-379	6	1.359591	N
cfa-mir-380	0	0.000000	N
cfa-mir-381	44	9.970334	N
cfa-mir-382	8	1.812788	N
cfa-mir-383	4	0.906394	N
cfa-mir-384	2	0.453197	N
cfa-mir-3958	4	0.906394	N
cfa-mir-409	0	0.000000	N
cfa-mir-410	1	0.226598	N
cfa-mir-411	17	3.852174	N
cfa-mir-421	11	2.492583	N
cfa-mir-423a	2124	481.295201	N
cfa-mir-424	100	22.659849	N
cfa-mir-425	1197	271.238397	N
cfa-mir-429	88	19.940667	N
cfa-mir-432	0	0.000000	N
cfa-mir-433	0	0.000000	N
cfa-mir-448	0	0.000000	N
cfa-mir-449a	13	2.945780	N
cfa-mir-449b	0	0.000000	N
cfa-mir-450a	546	123.722778	N
cfa-mir-450b	322	72.964715	N
cfa-mir-451	24535	5559.594044	N
cfa-mir-452	99	22.433251	N
cfa-mir-454	17	3.852174	N
cfa-mir-455	9841	2229.955777	N
cfa-mir-483	339	76.816889	N
cfa-mir-485	1	0.226598	N
cfa-mir-486	262	59.368805	N
cfa-mir-487a	0	0.000000	N
cfa-mir-487b	4	0.906394	N
cfa-mir-488	0	0.000000	N
cfa-mir-489	0	0.000000	N
cfa-mir-490	11	2.492583	N
cfa-mir-491	6	1.359591	N
cfa-mir-493	8	1.812788	N
cfa-mir-494	0	0.000000	N
cfa-mir-495	0	0.000000	N
cfa-mir-496	1	0.226598	N
cfa-mir-497	202	45.772896	N
cfa-mir-499	910	206.204629	N
cfa-mir-500	344	77.949882	Y
cfa-mir-502	309	70.018935	Y
cfa-mir-503	40	9.063940	N
cfa-mir-504	3	0.679795	N
cfa-mir-505	884	200.313068	N
cfa-mir-506	0	0.000000	N
cfa-mir-507a	0	0.000000	N
cfa-mir-507b	0	0.000000	N
cfa-mir-508a	0	0.000000	N
cfa-mir-508b	0	0.000000	N
cfa-mir-514	0	0.000000	N
cfa-mir-532	1902	430.990335	N
cfa-mir-539	2	0.453197	N
cfa-mir-542	204	46.226093	N
cfa-mir-543	1	0.226598	N
cfa-mir-544	0	0.000000	N
cfa-mir-545	2	0.453197	N
cfa-mir-551a	25	5.664962	N
cfa-mir-551b	0	0.000000	N
cfa-mir-568	0	0.000000	N
cfa-mir-574	4	0.906394	N
cfa-mir-578	0	0.000000	N
cfa-mir-582	0	0.000000	N
cfa-mir-589	0	0.000000	N
cfa-mir-590	331	75.004101	N
cfa-mir-592	11	2.492583	N
cfa-mir-599	0	0.000000	N
cfa-mir-615	0	0.000000	N
