, 2317269
SLC1A1, 550
RAPH1, 550
FEM1C, 550
CREBBP, 544
ACVR1, 544
PYROXD2, 543
FZD4, 542
PPP3CA, 541
GSK3B, 539
EVI5, 539
SEC14L2, 538
ARHGEF26, 537
NRP1, 536
ACO1, 536
DHX15, 536
KCNN2, 536
ACSS1, 535
IGFBP2, 535
EGFR, 535
DCAF6, 534
FAM120A, 534
CLIC4, 534
MOB2, 533
ADCY5, 532
ARG1, 531
ACSF3, 531
BMP2K, 530
CUX1, 529
PAN3, 529
ARHGAP42, 528
ZFPM2, 527
LPIN2, 527
MESDC2, 527
TRIO, 526
NR3C2, 525
SLC23A2, 525
PTPRG, 525
ARL15, 524
CA5A, 523
SYNPO2, 522
MOB1B, 521
TF, 521
KCNMA1, 521
H2AFY, 519
HDAC4, 518
VMP1, 517
STX18, 517
ARHGAP32, 517
PNKD, 517
ISPD, 516
DOCK3, 516
RANBP17, 515
GOLGA4, 512
GC, 509
DCAF5, 509
KMO, 509
PTPN1, 508
ARID5B, 507
RERE, 507
IGF1R, 506
TNS1, 505
SMG6, 504
ERN1, 503
RAB43, 503
MTUS1, 503
COL4A2, 502
PCTP, 501
FARS2, 500
AKAP7, 500
TNFSF10, 497
TSPAN10, 495
MAP2K4, 495
RMDN1, 494
ITPR2, 490
ANKRD28, 490
AOC3, 489
LIMCH1, 487
DGCR2, 487
TULP3, 487
NCKIPSD, 487
WDR7, 486
SYBU, 486
ANK3, 485
XPO4, 485
ELOVL6, 485
KDM6A, 484
F11, 484
KAT6B, 483
CYP2E1, 483
PPM1L, 483
IL6ST, 483
PID1, 480
DYM, 480
CD47, 479
SAMD4A, 479
FIGN, 478
SLC6A11, 478
HNRNPM, 477
COMMD10, 477
GNA14, 475
PHACTR2, 475
C6orf106, 473
SH3RF1, 473
ACYP2, 473
C8B, 472
SERPINC1, 472
RPL23, 472
RAPGEF1, 472
EYA4, 471
MAP4K3, 471
FBLN1, 469
CADM1, 469
WDFY3, 468
HERC3, 467
ACSM5, 466
TBC1D8, 464
EFR3A, 463
APBB2, 462
PLEKHM3, 461
RPL12, 461
PPP6R2, 461
EXOC2, 460
MAOB, 460
SIK3, 460
KDM4C, 460
CAPZB, 459
HDLBP, 458
CSNK1D, 458
SRPK2, 457
DDI2, 456
AP3B1, 455
NAV2, 455
MAP3K5, 453
AACS, 451
COL18A1, 451
MACROD1, 450
VTI1A, 450
IREB2, 450
SLC4A4, 448
TBC1D22A, 448
SMAP1, 447
PCDH7, 447
EIF3A, 446
PPP6R3, 446
PCSK5, 446
NHSL1, 445
ECHS1, 443
HPD, 443
HGF, 443
GPLD1, 442
CAT, 441
EXOC6, 439
CARMIL1, 438
SNRNP70, 438
UBE2G1, 438
UBR2, 438
NR1H4, 437
GPAT4, 437
GLIS3, 436
DLG1, 436
RASAL2, 436
ZNF644, 435
C3, 434
ACSS2, 434
EP400, 433
GRAMD3, 432
LHFP, 432
ETS1, 432
DHTKD1, 431
ANO1, 430
CAMK2D, 430
RPS6KC1, 430
IL33, 430
CLIP1, 430
BPHL, 430
ARVCF, 428
SHROOM2, 428
SAFB2, 426
ITFG1, 426
ST7, 425
MCTP2, 425
INSIG1, 424
UBAC2, 424
GIGYF2, 423
WDR70, 422
FAF1, 421
ANKRD44, 421
NCOA2, 421
PCNX1, 421
SEC16A, 421
PHLDB2, 420
OSBPL1A, 420
ERGIC1, 420
PDE3A, 420
ATXN10, 420
MCCC2, 418
SRRM2, 418
LARP4, 418
KAT6A, 418
MCL1, 417
UBR3, 416
SMAD3, 415
RAD54L2, 413
BRD4, 412
RFWD2, 412
MAT1A, 412
MITF, 412
COG5, 412
SPPL3, 410
KLHL2, 409
UBE2K, 409
USP31, 409
MRPL33, 408
UGP2, 408
NBAS, 408
MAPK6, 408
SHMT2, 407
MAD1L1, 407
ECE1, 407
RBM39, 406
TPM1, 405
ASCC3, 405
SENP6, 405
ARHGAP35, 404
NXPH1, 403
KIAA1671, 403
PTK2, 402
C19orf57, 402
FMO3, 401
TPST1, 401
GAB1, 401
IL1R1, 400
WWC2, 400
ETFA, 400
PPP1R12B, 399
ATP8A1, 398
SLC13A3, 398
CCDC91, 397
SEC22B, 396
DHRS3, 396
SLMAP, 396
TDO2, 395
TRIP12, 395
SRSF11, 394
MON2, 394
XPO6, 393
MKLN1, 393
MARK3, 392
WWP1, 392
SLC8B1, 391
SEPT9, 391
RSU1, 391
SNX13, 390
SNX27, 390
PPP2R5C, 390
CPQ, 390
EPHA3, 390
ERBIN, 389
KMT2C, 388
FAM13A, 388
PNPLA8, 388
PDGFD, 387
PLXDC2, 387
GBF1, 386
GAS2, 386
NFYC, 386
ERI3, 385
PATJ, 385
AADAT, 384
UGGT1, 383
RABGAP1, 383
CAMKMT, 382
DIAPH1, 382
SMARCA2, 382
TNRC18, 382
C1orf168, 381
RP9, 381
MBNL3, 381
HRPT2, 380
SLC8A1, 380
ATG16L1, 380
UBR4, 380
BIRC6, 379
STAG1, 379
PRKDC, 379
HYKK, 378
CALD1, 377
STRN3, 376
MAPKAP1, 375
OSBPL9, 373
COBL, 372
EEFSEC, 372
ARHGEF7, 372
WASL, 371
MAN1A2, 371
INSR, 371
TRMT44, 370
RDH16, 370
SLC38A2, 369
CDK13, 368
GPCPD1, 367
SGCD, 367
DNAJC1, 367
PPP2R2A, 364
SLC17A1, 364
DDX10, 363
FAT3, 363
ZCCHC11, 362
GNAQ, 362
ANKH, 362
ST7L, 362
CUL4A, 360
ST3GAL6, 359
SLC2A2, 359
STAT3, 358
LIPC, 358
PHF14, 358
SIPA1L1, 357
COL4A3BP, 357
CTNNA1, 356
PDSS2, 356
HPX, 356
STIM1, 356
TCFL5, 356
TOP1, 356
FNIP2, 355
RASA1, 355
CDS2, 354
SETD3, 354
SCAPER, 352
OAT, 352
ANKRD12, 351
TRIM25, 351
TMEM164, 351
PRKG1, 350
TAX1BP1, 350
FBXW4, 350
PARN, 349
PPP2R5E, 348
HIVEP1, 348
HACE1, 347
WDFY1, 347
GPATCH2, 347
CCDC50, 346
MCU, 346
PTEN, 346
AR, 346
PDIA5, 345
ASH1L, 345
NECAP1, 345
EXT2, 345
FRMD4A, 344
UBE3A, 343
ZC3H13, 343
RAF1, 343
PIAS1, 342
ATP2A2, 342
MKL2, 342
NCOR1, 342
EML4, 342
CHD9, 342
ATE1, 342
LUC7L, 342
NADK, 341
CD2AP, 341
WAPL, 341
UGCG, 340
ARIH1, 340
APOB, 340
WDR27, 340
SYNE2, 340
MYO9A, 340
ANTXR2, 340
HERC1, 340
NF1, 339
THADA, 339
TTC39B, 339
RNF13, 338
FER, 338
MIA3, 338
ACAD11, 338
NLK, 337
SPRED1, 337
PPP1R12A, 337
NSD1, 337
UST, 337
CACNA1D, 336
EIF4EBP3, 336
ATXN7, 336
DMGDH, 336
ACADSB, 336
DIP2B, 335
BBS9, 335
TGFBR3, 335
UBAP2L, 334
BHMT, 333
HELZ, 333
timp3, 333
ALDH8A1, 333
DYRK1A, 332
ATG7, 332
ERLIN1, 332
ELOVL5, 331
SEC24D, 331
PQLC1, 331
SNX9, 331
RTN3, 331
ABCA9, 330
OSBPL10, 330
MET, 330
WDR37, 329
CPXM2, 329
HS3ST3B1, 329
DOCK9, 329
SLC22A3, 328
ESD, 328
ACBD6, 328
PDE4D, 326
PIK3C3, 326
PHF20, 326
GTF2I, 326
BCL6, 326
UBE2R2, 325
DAPK1, 324
TNKS, 324
CGNL1, 324
HECTD1, 324
TAT, 323
FAM53B, 323
PHYHD1, 323
STOX2, 323
ATG5, 323
RBFOX2, 323
WNK1, 323
CHD6, 323
PFKFB1, 323
WDR33, 322
BICC1, 322
PTDSS1, 322
PDS5A, 322
PFKFB2, 322
CCDC170, 321
ATL2, 321
VPS13C, 320
HSD11B1, 320
TTPA, 319
VPS41, 319
FBRSL1, 318
MYO1E, 318
