, 2793301
WDR7, 124
CLASP1, 124
SETBP1, 123
KIAA0922, 123
AGAP1, 123
MAGI2, 123
UVRAG, 123
MAP3K20, 123
RERE, 122
LIFR, 122
F2, 122
APOB, 122
TBC1D8, 122
ACVR1, 122
GRK5, 122
IGFBP2, 121
CRIM1, 121
ROBO1, 121
BHMT, 121
ECE1, 120
EHHADH, 120
TMEM131, 120
NR5A2, 120
BRWD1, 120
FAM13A, 120
ADCY9, 119
ATXN10, 119
ATP13A3, 119
WDFY2, 119
CUX1, 118
AUTS2, 118
MCU, 118
RBM6, 118
CNNM2, 118
DHRS7B, 118
PCTP, 117
MAPK14, 117
NHLRC2, 117
SCP2, 117
TCF7L1, 117
B3GLCT, 117
ABCB4, 116
NAALADL2, 116
EPB41L5, 116
WWC1, 116
MKLN1, 116
COMMD10, 116
PDE3A, 116
SNX29, 115
AKAP7, 115
ATL2, 115
C8B, 115
MYCBP2, 115
MAP4K3, 114
STAG1, 114
CGN, 114
CTNNA1, 114
CCDC170, 114
ANKS1A, 114
PFKFB1, 114
ACLY, 114
CREBBP, 114
RPTOR, 113
SIK2, 113
SLC2A2, 113
TPM1, 113
DLG1, 113
PSAP, 113
CHD9, 112
UBR2, 112
RETREG1, 112
CD28, 112
NOL10, 112
A1CF, 112
RAPGEF2, 112
FNIP1, 112
PAPOLA, 111
DOCK3, 111
KDM4C, 111
HDAC4, 111
METTL26, 111
PFKFB2, 111
PPP3CA, 111
SEC14L2, 111
RFNG, 110
DCAF5, 110
RAPH1, 110
TULP3, 110
RAI14, 110
MAPK6, 110
SHTN1, 110
ERN1, 109
SPIDR, 109
TSPAN10, 109
DYM, 109
NADK, 109
TOP1, 108
GMDS, 108
MESDC2, 108
SNTB1, 108
FGB, 108
ACADL, 108
SGCD, 107
SENP6, 107
CAMK2D, 107
PDSS2, 107
FEM1C, 107
GSK3B, 107
UBE2R2, 107
RSU1, 107
SMAD6, 106
PTPRG, 106
RABGAP1, 106
CSPP1, 106
RPS6KC1, 106
PATJ, 106
ACAD11, 106
SKI, 106
MCTP2, 106
AKT3, 105
MYO5B, 105
MED27, 105
PPP1R12A, 105
RASAL2, 105
TXNDC11, 105
SHMT2, 105
CAMKMT, 104
ABCD3, 104
ERBIN, 104
CSNK1D, 104
THSD4, 104
WWP1, 104
RGS7, 104
NSD1, 103
KAT6B, 103
EVI5, 103
UGCG, 103
BMP2K, 103
GPCPD1, 102
MAN1A1, 102
RANBP17, 102
SNX27, 102
ATP2A2, 102
PGM1, 101
EML4, 101
PCDH7, 101
NCOA2, 101
SASH1, 101
WNK1, 101
NIT2, 101
SEMA5A, 101
UBR3, 101
MASP1, 101
MAP3K5, 101
INSR, 101
TNFSF10, 100
CHD1L, 100
EXOC6, 100
STIM1, 100
ADCY5, 100
DHX15, 100
PHKB, 100
PLD5, 100
CDK13, 99
BAIAP2L1, 99
KCNMA1, 99
XPO4, 99
NCKIPSD, 99
PGS1, 99
CD47, 99
PPP2R5C, 98
SYBU, 98
SETD3, 98
ALDH1A1, 98
CARMIL1, 98
MACROD1, 98
FCHSD2, 97
WDR70, 97
MED13, 97
RYR2, 97
PHIP, 97
ABCC9, 97
IRS2, 97
PRKG1, 97
TLK1, 97
SLC8A1, 97
MARK3, 97
ARG1, 96
PHACTR2, 96
ELL2, 96
RASA1, 96
WWOX, 96
AARS, 96
CRYL1, 95
ACSF3, 95
VPS13C, 95
PNPLA8, 95
TRIO, 95
ATP8A1, 95
ABTB2, 95
ASCC3, 95
WASL, 95
ABCA9, 95
LGALS8, 95
FDFT1, 94
COL4A3BP, 94
EXOC2, 94
AGPS, 94
OSBPL1A, 94
UBL3, 93
ARHGAP32, 93
PUM2, 93
NID1, 93
STARD10, 93
ATP11A, 93
ITGA1, 93
LARP4, 93
MYO9A, 93
C6orf106, 93
XPO6, 93
TNKS, 92
HERC3, 92
EIF4EBP3, 92
WDFY4, 92
SRSF11, 92
APBB2, 92
HPN, 92
BCL2, 92
UGGT1, 92
H2AFY, 92
DIAPH1, 92
ATXN7, 92
PARP8, 91
CCDC91, 91
DIP2B, 91
KANK1, 91
SHB, 91
MKL2, 91
STAU2, 91
NUDT3, 91
SNX13, 91
PDS5A, 90
TRIP12, 90
HYKK, 90
PRKDC, 90
HERC1, 90
PDE4D, 90
MNAT1, 90
DAPK1, 90
ISPD, 90
CAPZB, 90
TIA1, 90
ST7L, 89
LIMCH1, 89
KMT2C, 89
ARHGEF26, 89
MITF, 89
SH3RF1, 88
ARHGAP6, 88
ALDH1B1, 88
CD2AP, 88
OSBPL9, 88
ZCCHC11, 88
FRYL, 88
LRRC28, 88
PPP2R5A, 88
UBAC2, 88
PHF20, 88
SLC22A3, 87
CLIC4, 87
AR, 87
DNAJC1, 87
ARIH1, 87
YME1L1, 87
AADAT, 87
SPRED1, 86
EPB41L4B, 86
ARVCF, 86
MRPL33, 86
CAPRIN1, 86
RNF13, 86
GAB1, 86
USP24, 86
SLC2A9, 86
PPP2R2A, 86
INSIG2, 86
ORC4, 86
GRAMD3, 86
BIRC6, 86
POSTN, 86
STX18, 85
TCFL5, 85
BAZ2B, 85
SBNO1, 85
SLC39A14, 85
RSRC1, 85
CYP2E1, 85
HELZ, 85
WWC2, 85
PTPN1, 85
MPDZ, 85
UPB1, 84
NBEAL1, 84
SYNE2, 84
NCKAP1, 84
PLEKHM3, 84
LMBR1, 84
SLC9A7, 84
FAF1, 84
PID1, 84
HNRNPM, 83
NBEA, 83
FNIP2, 83
ACSS1, 83
ELP4, 83
EFR3A, 83
VPS41, 83
ST5, 83
FCHO2, 83
XDH, 83
ALDOB, 83
ARFGEF1, 83
TANC1, 82
ARID4B, 82
LUC7L, 82
PHC3, 82
SOX6, 82
EEFSEC, 82
ATG7, 82
CGNL1, 82
ARHGAP42, 82
MAPKAP1, 82
ANK3, 82
PALLD, 82
SLCO1A2, 82
RAB43, 81
UST, 81
ETS1, 81
UBR4, 81
REV3L, 81
ITPKB, 81
RREB1, 81
UBE2K, 81
MON2, 81
WDR33, 81
CA10, 81
FRMD4A, 81
GCH1, 81
MIA3, 81
DOCK9, 81
LRPPRC, 80
FBXL5, 80
PCDHGC5, 80
KCNQ1, 80
SMG6, 80
ATE1, 80
SVIL, 79
AQP9, 79
CBLB, 79
SEPT7, 79
ATG2B, 79
CLIP1, 79
CA5A, 79
GC, 79
ASIC2, 79
FARS2, 79
GBF1, 79
ANKRD44, 79
TXNRD2, 78
SORD, 78
GSTM4, 78
ZNF644, 78
XYLB, 78
FAH, 78
GLIS3, 78
MAT1A, 78
KAT6A, 78
IL1R1, 78
CWF19L1, 78
SH3PXD2A, 78
HERC4, 78
L3MBTL4, 78
HRG, 78
PCYT2, 78
SHROOM2, 78
UBXN4, 78
GNAQ, 78
TMEM164, 78
PHLDB2, 78
SMIM14, 77
ASH1L, 77
MTHFD1, 77
ZCCHC14, 77
N4BP2, 77
MBP, 77
NRG1, 77
MYO1E, 77
KIF13B, 77
LHFP, 77
ARHGAP35, 77
RAD54L2, 77
CLASP2, 77
SMAP1, 77
TRMT44, 76
MCCC2, 76
OSBPL10, 76
MAP3K1, 76
RAPGEF1, 76
TAX1BP1, 76
NHSL1, 76
STRN3, 76
CDS2, 76
PIAS1, 76
KIAA1671, 75
OCIAD1, 75
PHACTR4, 75
PQLC1, 75
USP3, 75
COG5, 75
WDFY1, 75
PTEN, 75
SLC6A6, 75
NFAT5, 75
WNK3, 75
FOXK1, 74
RNF213, 74
LDLR, 74
C11orf54, 74
MFHAS1, 74
ZCCHC2, 74
DHTKD1, 74
SRGAP2, 74
BBS9, 74
NNT, 74
PXK, 74
TNRC18, 74
RNGTT, 74
LIMK2, 74
URI1, 74
KIDINS220, 74
PCSK5, 74
TOM1L1, 74
SCAPER, 73
ACSM5, 73
TNS1, 73
FBXW4, 73
PROS1, 73
PHF21A, 73
PHF14, 73
PPP4R3A, 73
BCL6, 73
FBLN1, 73
FNDC3A, 73
RNF216, 73
ACO1, 73
CPEB3, 73
GGACT, 73
ARID1A, 73
CBFA2T2, 73
TTPA, 72
AAK1, 72
EYA4, 72
KHDRBS3, 72
MB21D2, 72
TPST1, 72
FOXJ3, 72
RSPO3, 72
ZMYM2, 72
DHRS3, 72
SLMAP, 72
DOCK7, 72
RHPN2, 72
SCAF8, 72
EPHX2, 71
FAT3, 71
ITIH1, 71
CHIC2, 71
DDI2, 71
ADAMTS12, 71
PTBP2, 71
MAPK1, 71
PPM1A, 71
ACAP2, 71
GTF2I, 71
FBLN5, 71
AACS, 71
KDM2A, 71
ITFG1, 71
GATA4, 71
PCNT, 71
USP48, 71
PARN, 70
SF3B1, 70
TYSND1, 70
ATG10, 70
ZNF277, 70
ARHGAP12, 70
PDIA5, 70
